WFOID,measurementValue,measurementID,measurementType,measurementRemarks
wfo-0000457539,Tree,"Tree	""Bartha, D. (2021). An Annotated And Updated Checklist Of The Hungarian Dendroflora. Acta Botanica Hungarica 63(3–4), pp. 227–284, 2021. https://doi.org/10.1556/034.63.2021.3-4.1""	https://creativecommons.org/licenses/by/4.0/	Attribution 4.0 International (CC BY 4.0)",http://kew.org/wcs/terms/lifeform,
wfo-0000457522,Tree,"Tree	""Bartha, D. (2021). An Annotated And Updated Checklist Of The Hungarian Dendroflora. Acta Botanica Hungarica 63(3–4), pp. 227–284, 2021. https://doi.org/10.1556/034.63.2021.3-4.1""	https://creativecommons.org/licenses/by/4.0/	Attribution 4.0 International (CC BY 4.0)",http://kew.org/wcs/terms/lifeform,
wfo-0000457101,Tree,"Tree	""Bartha, D. (2021). An Annotated And Updated Checklist Of The Hungarian Dendroflora. Acta Botanica Hungarica 63(3–4), pp. 227–284, 2021. https://doi.org/10.1556/034.63.2021.3-4.1""	https://creativecommons.org/licenses/by/4.0/	Attribution 4.0 International (CC BY 4.0)",http://kew.org/wcs/terms/lifeform,
wfo-0000457451,Tree,"Tree	""Bartha, D. (2021). An Annotated And Updated Checklist Of The Hungarian Dendroflora. Acta Botanica Hungarica 63(3–4), pp. 227–284, 2021. https://doi.org/10.1556/034.63.2021.3-4.1""	https://creativecommons.org/licenses/by/4.0/	Attribution 4.0 International (CC BY 4.0)",http://kew.org/wcs/terms/lifeform,
wfo-0000457026,Tree,"Tree	""Bartha, D. (2021). An Annotated And Updated Checklist Of The Hungarian Dendroflora. Acta Botanica Hungarica 63(3–4), pp. 227–284, 2021. https://doi.org/10.1556/034.63.2021.3-4.1""	https://creativecommons.org/licenses/by/4.0/	Attribution 4.0 International (CC BY 4.0)",http://kew.org/wcs/terms/lifeform,
wfo-0001427470,Tree,"Tree	""Bartha, D. (2021). An Annotated And Updated Checklist Of The Hungarian Dendroflora. Acta Botanica Hungarica 63(3–4), pp. 227–284, 2021. https://doi.org/10.1556/034.63.2021.3-4.1""	https://creativecommons.org/licenses/by/4.0/	Attribution 4.0 International (CC BY 4.0)",http://kew.org/wcs/terms/lifeform,
wfo-0000416745,Tree,"Tree	""Bartha, D. (2021). An Annotated And Updated Checklist Of The Hungarian Dendroflora. Acta Botanica Hungarica 63(3–4), pp. 227–284, 2021. https://doi.org/10.1556/034.63.2021.3-4.1""	https://creativecommons.org/licenses/by/4.0/	Attribution 4.0 International (CC BY 4.0)",http://kew.org/wcs/terms/lifeform,
wfo-0000416717,Tree,"Tree	""Bartha, D. (2021). An Annotated And Updated Checklist Of The Hungarian Dendroflora. Acta Botanica Hungarica 63(3–4), pp. 227–284, 2021. https://doi.org/10.1556/034.63.2021.3-4.1""	https://creativecommons.org/licenses/by/4.0/	Attribution 4.0 International (CC BY 4.0)",http://kew.org/wcs/terms/lifeform,
wfo-0000416715,Tree,"Tree	""Bartha, D. (2021). An Annotated And Updated Checklist Of The Hungarian Dendroflora. Acta Botanica Hungarica 63(3–4), pp. 227–284, 2021. https://doi.org/10.1556/034.63.2021.3-4.1""	https://creativecommons.org/licenses/by/4.0/	Attribution 4.0 International (CC BY 4.0)",http://kew.org/wcs/terms/lifeform,
wfo-0000416674,Tree,"Tree	""Bartha, D. (2021). An Annotated And Updated Checklist Of The Hungarian Dendroflora. Acta Botanica Hungarica 63(3–4), pp. 227–284, 2021. https://doi.org/10.1556/034.63.2021.3-4.1""	https://creativecommons.org/licenses/by/4.0/	Attribution 4.0 International (CC BY 4.0)",http://kew.org/wcs/terms/lifeform,
wfo-0000416672,Tree,"Tree	""Bartha, D. (2021). An Annotated And Updated Checklist Of The Hungarian Dendroflora. Acta Botanica Hungarica 63(3–4), pp. 227–284, 2021. https://doi.org/10.1556/034.63.2021.3-4.1""	https://creativecommons.org/licenses/by/4.0/	Attribution 4.0 International (CC BY 4.0)",http://kew.org/wcs/terms/lifeform,
wfo-0000416815,Tree,"Tree	""Bartha, D. (2021). An Annotated And Updated Checklist Of The Hungarian Dendroflora. Acta Botanica Hungarica 63(3–4), pp. 227–284, 2021. https://doi.org/10.1556/034.63.2021.3-4.1""	https://creativecommons.org/licenses/by/4.0/	Attribution 4.0 International (CC BY 4.0)",http://kew.org/wcs/terms/lifeform,
wfo-0000989643,Tree or Shrub,"Tree or Shrub	""Bartha, D. (2021). An Annotated And Updated Checklist Of The Hungarian Dendroflora. Acta Botanica Hungarica 63(3–4), pp. 227–284, 2021. https://doi.org/10.1556/034.63.2021.3-4.1""	https://creativecommons.org/licenses/by/4.0/	Attribution 4.0 International (CC BY 4.0)",http://kew.org/wcs/terms/lifeform,
wfo-0000994234,Tree or Shrub,"Tree or Shrub	""Bartha, D. (2021). An Annotated And Updated Checklist Of The Hungarian Dendroflora. Acta Botanica Hungarica 63(3–4), pp. 227–284, 2021. https://doi.org/10.1556/034.63.2021.3-4.1""	https://creativecommons.org/licenses/by/4.0/	Attribution 4.0 International (CC BY 4.0)",http://kew.org/wcs/terms/lifeform,
wfo-0000663703,Tree or Shrub,"Tree or Shrub	""Bartha, D. (2021). An Annotated And Updated Checklist Of The Hungarian Dendroflora. Acta Botanica Hungarica 63(3–4), pp. 227–284, 2021. https://doi.org/10.1556/034.63.2021.3-4.1""	https://creativecommons.org/licenses/by/4.0/	Attribution 4.0 International (CC BY 4.0)",http://kew.org/wcs/terms/lifeform,
wfo-0000355532,Tree or Shrub,"Tree or Shrub	""Bartha, D. (2021). An Annotated And Updated Checklist Of The Hungarian Dendroflora. Acta Botanica Hungarica 63(3–4), pp. 227–284, 2021. https://doi.org/10.1556/034.63.2021.3-4.1""	https://creativecommons.org/licenses/by/4.0/	Attribution 4.0 International (CC BY 4.0)",http://kew.org/wcs/terms/lifeform,
wfo-0000995964,Tree or Shrub,"Tree or Shrub	""Bartha, D. (2021). An Annotated And Updated Checklist Of The Hungarian Dendroflora. Acta Botanica Hungarica 63(3–4), pp. 227–284, 2021. https://doi.org/10.1556/034.63.2021.3-4.1""	https://creativecommons.org/licenses/by/4.0/	Attribution 4.0 International (CC BY 4.0)",http://kew.org/wcs/terms/lifeform,
wfo-0000995963,Tree or Shrub,"Tree or Shrub	""Bartha, D. (2021). An Annotated And Updated Checklist Of The Hungarian Dendroflora. Acta Botanica Hungarica 63(3–4), pp. 227–284, 2021. https://doi.org/10.1556/034.63.2021.3-4.1""	https://creativecommons.org/licenses/by/4.0/	Attribution 4.0 International (CC BY 4.0)",http://kew.org/wcs/terms/lifeform,
wfo-0001009805,Tree or Shrub,"Tree or Shrub	""Bartha, D. (2021). An Annotated And Updated Checklist Of The Hungarian Dendroflora. Acta Botanica Hungarica 63(3–4), pp. 227–284, 2021. https://doi.org/10.1556/034.63.2021.3-4.1""	https://creativecommons.org/licenses/by/4.0/	Attribution 4.0 International (CC BY 4.0)",http://kew.org/wcs/terms/lifeform,
wfo-0000996195,Tree or Shrub,"Tree or Shrub	""Bartha, D. (2021). An Annotated And Updated Checklist Of The Hungarian Dendroflora. Acta Botanica Hungarica 63(3–4), pp. 227–284, 2021. https://doi.org/10.1556/034.63.2021.3-4.1""	https://creativecommons.org/licenses/by/4.0/	Attribution 4.0 International (CC BY 4.0)",http://kew.org/wcs/terms/lifeform,
wfo-0000471373,Tree or Shrub,"Tree or Shrub	""Bartha, D. (2021). An Annotated And Updated Checklist Of The Hungarian Dendroflora. Acta Botanica Hungarica 63(3–4), pp. 227–284, 2021. https://doi.org/10.1556/034.63.2021.3-4.1""	https://creativecommons.org/licenses/by/4.0/	Attribution 4.0 International (CC BY 4.0)",http://kew.org/wcs/terms/lifeform,
wfo-0000928949,Tree or Shrub,"Tree or Shrub	""Bartha, D. (2021). An Annotated And Updated Checklist Of The Hungarian Dendroflora. Acta Botanica Hungarica 63(3–4), pp. 227–284, 2021. https://doi.org/10.1556/034.63.2021.3-4.1""	https://creativecommons.org/licenses/by/4.0/	Attribution 4.0 International (CC BY 4.0)",http://kew.org/wcs/terms/lifeform,
wfo-0000929217,Tree or Shrub,"Tree or Shrub	""Bartha, D. (2021). An Annotated And Updated Checklist Of The Hungarian Dendroflora. Acta Botanica Hungarica 63(3–4), pp. 227–284, 2021. https://doi.org/10.1556/034.63.2021.3-4.1""	https://creativecommons.org/licenses/by/4.0/	Attribution 4.0 International (CC BY 4.0)",http://kew.org/wcs/terms/lifeform,
wfo-0000928647,Tree or Shrub,"Tree or Shrub	""Bartha, D. (2021). An Annotated And Updated Checklist Of The Hungarian Dendroflora. Acta Botanica Hungarica 63(3–4), pp. 227–284, 2021. https://doi.org/10.1556/034.63.2021.3-4.1""	https://creativecommons.org/licenses/by/4.0/	Attribution 4.0 International (CC BY 4.0)",http://kew.org/wcs/terms/lifeform,
wfo-0000930129,Tree or Shrub,"Tree or Shrub	""Bartha, D. (2021). An Annotated And Updated Checklist Of The Hungarian Dendroflora. Acta Botanica Hungarica 63(3–4), pp. 227–284, 2021. https://doi.org/10.1556/034.63.2021.3-4.1""	https://creativecommons.org/licenses/by/4.0/	Attribution 4.0 International (CC BY 4.0)",http://kew.org/wcs/terms/lifeform,
wfo-0000930291,Tree or Shrub,"Tree or Shrub	""Bartha, D. (2021). An Annotated And Updated Checklist Of The Hungarian Dendroflora. Acta Botanica Hungarica 63(3–4), pp. 227–284, 2021. https://doi.org/10.1556/034.63.2021.3-4.1""	https://creativecommons.org/licenses/by/4.0/	Attribution 4.0 International (CC BY 4.0)",http://kew.org/wcs/terms/lifeform,
wfo-0000929313,Tree or Shrub,"Tree or Shrub	""Bartha, D. (2021). An Annotated And Updated Checklist Of The Hungarian Dendroflora. Acta Botanica Hungarica 63(3–4), pp. 227–284, 2021. https://doi.org/10.1556/034.63.2021.3-4.1""	https://creativecommons.org/licenses/by/4.0/	Attribution 4.0 International (CC BY 4.0)",http://kew.org/wcs/terms/lifeform,
wfo-0000929571,Tree or Shrub,"Tree or Shrub	""Bartha, D. (2021). An Annotated And Updated Checklist Of The Hungarian Dendroflora. Acta Botanica Hungarica 63(3–4), pp. 227–284, 2021. https://doi.org/10.1556/034.63.2021.3-4.1""	https://creativecommons.org/licenses/by/4.0/	Attribution 4.0 International (CC BY 4.0)",http://kew.org/wcs/terms/lifeform,
