taxonID,"Erect shrub to 4m. Twigs cylindrical, 3.5–5mm in diameter, scaly when young, rough with scale bases after the scales have fallen, whitish–green. Leaves in tight pseudowhorls of 6–8 together. Blade 60–100 x 30–55mm, mostly elliptic, occasionally ovate to o",type,language,Contributor,audience,rightsHolder,created,creator,source,rights,license,bibliographic_citation,url
wfo-0000405373,"Shrub or tree to 12m. Twigs 4–5mm in diameter, laxly sub–stellately scaly becoming glabrescent; internodes 4–18cm. Leaves 3–5 together in tight pseudowhorls. Blade 60–120 x 25–60mm, elliptic; apex broadly tapering, obtuse, sometimes rounded or emarginate, occasionally with an inconspicuous apical gland; margin entire, flat or weakly and narrowly revolute; base broadly tapering, the extreme base sometimes truncate or rounded; glabrescent above when mature, laxly scaly beneath. Scales brown, rounded, lobed or sub–stellate, with a broad marginal zone and small centre, slightly impressed. Mid–vein narrowly impressed above, grooved in the proximal 1cm; strongly raised throughout its length below; lateral veins 10–12 per side, spreading, at first straight then curved upwards and anastomosing before the margin, with some additional intermediate veins, faintly impressed above, prominent beneath, reticulation dense, hardly impressed above, raised beneath. Petiole 8–18 x 3–4mm, grooved above, brown–scaly. Flower buds to 45 x 22mm, ellipsoid, smooth, imbricate, with all bracts appressed, and rounded apex, pale yellowish–green. Outer bracts to 30 x 18mm, ovate, with appressed silvery or yellowish hairs which are swollen at the base, along the middle line are some small, brown, scales; inside shortly hairy, and on the margins fringed with brown, stellate scales; inner bracts obovate to spathulate, obtuse to rounded or emarginate. Bracteoles c.20 x 0.5–1mm, filiform, densely white–hairy. Inflorescence of 6–10 flowers in an open umbel. Pedicels 18–27 x c.2mm, densely brown scaly with low, stellate scales. Calyx 4–5mm in diameter, disc–shaped, shortly lobed or rounded with occasionally one lobe up to 4mm, densely scaly outside. Corolla 45–60 x 35–40mm, tubular, pale to deep red, distinctly zygomorphic; tube 35–40 x 7–8 x 12–16mm, curved, densely stellate–scaly outside, hairy with retrorse hairs inside; the three upper lobes 16–20 x 16–18mm, the two lower lobes c.20 x 12–13mm, wide–spreading forming an oblique mouth, sometimes becoming a little reflexed, the three upper lobes overlapping to c.1?3, the two lower not or only slightly overlapping, obovate–spathulate, the apices sometimes slightly retuse. Stamens tightly clustered on the upper side of the mouth, exserted to 15mm; filaments linear and densely covered with strong, distally pointing hairs below, more laxly so distally, ultimately glabrous; anthers 4–5 x c.1.5mm, brown. Disc thick and prominent, glabrous below, hairy on the upper margin. Ovary 8–10 x 3–4mm, narrowly ellipsoid, tapering distally, densely hairy and scaly, (the scales completely hidden by the hairs); style thick, densely hairy and with minute scales below, more laxly so above nearly to the top, lying along the upper side of the corolla tube; stigma c.3mm in diameter, obconical, red, positioned just below the mouth at first, becoming exserted to 20mm.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,1,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Argent, G. (2006). Rhododendrons of subgenus Vireya. Royal Horticultural Society, London.",
wfo-0000405369,"Shrub to 3 m. Young shoots with a dimorphic indumentum of filiform–acicular hairs and longer, loriform setae which have swollen bases. Leaves narrowly elliptic to oblanceolate, 15–90 x 4–15 mm, indumentum of the upper surface like that of the young shoots, lower surface lepidote and with a dense indumentum of loriform hairs. Inflorescences 2–3(–5)–flowered. Calyx rim–like or clearly 5–lobed, with lobes 2–3 mm, fringed with loriform setae. Corolla variable in shape and size (see below), white to deep pink, the tube glabrous inside. Stamens 10, filaments pubescent towards the base, usually densely so. Ovary lepidote and densely pilose, the scales obscured by the hairs. Style sparsely pubescent at the base. Capsule lepidote and pilose, 6–9 mm.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,1,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Argent, G. (2006). Rhododendrons of subgenus Vireya. Royal Horticultural Society, London.",
wfo-0001048170,"Corolla narrowly funne1–shaped, 12.5–23 mm, tube 6–17 mm. Corolla 12.5–15 mm; leaves mostly narrow, c. 15–30 x 4–10 mm.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,4,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Cullen, J. (1980) Revision of Rhododendron. I. subgenus Rhododendron sections Rhododendron and Pogonanthum. Notes from the Royal Botanic Garden Edinburgh. 39:1-207.",https://doi.org/10.24823/nrbge.1980.3250
wfo-0001048173,"Loosely branched shrub, 1–2m; young shoots covered with adpressed grey–brown hairs that gradually disappear. Leaves persistent, coriaceous, dimorphic; spring leaves elliptic to lanceolate, 3–9 x 2–3.5cm,(1.5–)2–3.2 x as long as broad, apex acute, base broadly cuneate, margin entire to subcrenulate, ciliate, both surfaces with scattered adpressed pilose hairs, lower surface paler than upper; summer leaves elliptic to lanceolate, 30–40 x 10–15mm, apex acute to rounded and mucronuiate, otherwise as for spring leaves; petioles 2–4mm, stout, flattened, covered with adpressed flattened grey–brown strigose hairs. Inflorescence 2–6–flowered; pedicels 10mm, densely fulvous–strigose hairs glandular or eglandular. Calyx covered with adpressed grey pilose or giandular–pilose hairs, lobes oval, rounded, c.5mm. Corolla broadly funne1–shaped, 45–60mm long, c.50mm across, rose–red to scarlet, with dark flecks on upper lobes; tube ,15–20mm, glabrous. Stamens 10, shorter than corolla, filaments pilose below middle. Ovary eglandular– or glandular–pilose; style glabrous. Capsule ovoid c. 10mm, sparsely hairy.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,4,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Cullen, J. (1980) Revision of Rhododendron. I. subgenus Rhododendron sections Rhododendron and Pogonanthum. Notes from the Royal Botanic Garden Edinburgh. 39:1-207.",https://doi.org/10.24823/nrbge.1980.3250
wfo-0000405372,"Small and slender shrub. Twigs 1–1.5mm in diameter, rounded, laxly scaly and often whitish, lower parts glabrescent and smooth; internodes 2.5–5cm. Leaves spirally arranged or in loose pseudowhorls. Blade 20–30 x 10–18mm, elliptic, apex rounded, often very shortly apiculate; margin sub–cartilaginous, undulate, crenulate or almost entire; base nearly rounded or broadly tapering; laxly scaly initially, glabrescent and a little rugose with age above, laxly and persistently scaly beneath. Scales flat, sub–circular, the brown marginal zone angular or irregularly lobed; centre minute, darker, weakly impressed. Mid–vein narrowly impressed above, broader, flattened and weakly, or not, prominent beneath; lateral veins inconspicuous. Petiole 2–3 x 1–2mm, somewhat flattened. Bracteoles c.13mm, filiform, glabrous. Inflorescence a 3–6–flowered open umbel. Pedicels 15–30 x 0.5mm, sub–densely covered with stellate scales and short patent hairs. Calyx c.3mm in diameter, disc–shaped, irregularly and shortly 5–lobed, scaly and hairy outside. Corolla c.35mm, tubular, red; tube c.25 x 5–6 x 7–8mm, straight, cylindrical, the base pouched, glabrous inside and out; lobes c.10 x 7–8mm, spreading, broadly obovate–spathulate, slightly retuse. Stamens unequal, 27–33mm; filaments linear, glabrous; anthers c.3 x 1.5mm, oblongoid–obovoid; cells tapering towards the base, apiculate at the very base. Disc prominent, glabrous. Ovary 28–32mm, sub–ovoid–­cylindrical, densely sub–stellately scaly, without hairs, abruptly contracted distally; style 28–32mm, slender, glabrous; stigma obconical. Fruit (immature) 15 x 4mm, sub–cylindrical.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,3,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Chamberlain, D.F. & Rae, S.J. (1990). A revision of Rhododendron. IV. Subgenus Tustsusi. Edinburgh Journal of Botany. 47(2) 89-200.",https://doi.org/10.1017/S096042860000319X
wfo-0001048625,"Shrub to 1.5m. Twigs erect, slender, tips laxly scaly with stalked scales, lower parts covered with the scars and thick leaf–cushions of the fallen leaves. Leaves densely spiral. Blade 5–14 x 3–8mm, ovate, elliptic–ovate or elliptic; apex shortly acuminate or acute with a small terminal gland; margin slightly cartilaginous, flat, crenulate where marginal scales are attached; base sub–truncate, rounded, or broadly tapering; very laxly scaly and early glabrescent above, laxly and persistently scaly beneath. Scales circular or nearly so; margin entire or sub–entire; centre mostly small, not or weakly impressed. Mid–vein minutely or not impressed above, slightly raised beneath; lateral veins obscure or 1 or 2 per side faintly visible. Petiole 1–2 x c.2mm, laxly scaly. Bracts to 13 x 8mm, ovate–acuminate, membranous, glabrous or laxly scaly outside along the mid–vein, glossy, the margin crenulate with sunken glands distally, entire proximally. Bracteoles 6–10 x 1–2mm, linear–sub–spathulate, glabrous. Flowers solitary or in pairs. Pedicels 10–14mm, thick, densely covered with sub–sessile scales. Calyx minute, oblique, disc–shaped with an undulate margin, laxly scaly outside. Corolla 25–32mm, tubular, dark to light red; tube 16–22 x 3–4 x 8–10mm, laxly scaly proximally, almost glabrous distally, glabrous inside; lobes 6–8 x 4–6mm, broadly elliptic to sub–circular, erect or slightly spreading, overlapping to c.¾, margin undulate. Stamens c.25mm, unequal; filaments linear, glabrous, somewhat dilated towards the base, filiform distally; anthers 1.5–1.7 x c.1mm, brown, broadly sub–obovate–elliptic. Disc glabrous, the lobes thick and a little prominent. Ovary c.4 x 2mm, obliquely ovoid–conical, very densely scaly, without hairs, abruptly narrowed distally; style c.15mm, glabrous; stigma gradually thickened or conical, its numerous lobes irregularly club–shaped.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,2,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Chamberlain, D.F. (1982). A revision of Rhododendron. II. Subgenus Hymenanthes. Notes from the Royal Botanic Garden Edinburgh. 39:209-486.",https://doi.org/10.24823/nrbge.1982.3252
wfo-0000405358,"Shrub to 1.5m. Twigs rounded, glabrous; internodes 6–10cm. Leaves spiral or in loose pseudowhorls, crowded apically, spreading. Blade 130–170 x 60–80mm, elliptic; apex obtuse; margin entire, flat; base broadly tapering to rounded, glabrescent above at maturity, densely scaly beneath. Scales small, irregularly stellately lobed in the marginal zone; centre not or very slightly impressed, fragile, leaving blackish points beneath. Mid–vein weakly raised above in the proximal ½, then flat; strongly raised below almost to the apex; lateral veins 8–9 per side, slender, straight or slightly curved, obscurely anastomosing, slightly raised on both sides when dry, reticulation obscure. Petiole 15–20 x 2–3mm, semi–rounded, without a groove, scaly. Inflorescence 7–12–flowered in an open umbel. Pedicels 12–20 x 3–4mm, densely covered with brown scales, which are deeply divided to, or nearly to, the small centre, sometimes laxly hairy distally. Calyx 6–7mm in diameter, disc–shaped, oblique, shallowly 5–lobed and wavy, stellate–scaly outside, glabrous inside. Corolla 150–170mm, tubular–funne1–shaped, snow white, very fragrant; tube 90–120 x 10–11 x 22–28mm, cylindrical, 5–lobed at the base, laxly scaly to glabrescent outside, densely hairy and laxly scaly inside; lobes 50–70 x 35–50mm, obliquely and broadly obovate, rounded at the apex, spreading, margin wavy. Stamens strongly exserted; filaments 110–135mm, linear, flat, gradually tapering and finally filiform distally, densely hairy, the hairs denser, and retrorse at the margin, glabrescent in the distal 1?3; anthers 16–18 x 1.8mm, with elongate–oblong cells, minutely apiculate at the base. Disc lobed, with tufts of short hairs. Ovary c.25 x 7–9mm, cylindrical, very densely covered with yellowish, spreading hairs, which cover stellate scales, gradually tapering distally; style c.125 x 3.5mm, cylindrical, covered with yellow, sub–patent hairs and stellate scales for the proximal c.70mm, becoming almost exclusively scaly distally and ultimately glabrous for 20mm; stigma broadly and shortly obconical, 5–lobed.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,1,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Argent, G. (2006). Rhododendrons of subgenus Vireya. Royal Horticultural Society, London.",
wfo-0000405359,"Shrub or small tree to 2.5(–5)m tall; bark thinly and vertically furrowed; young twigs pale brown, very sparsely to moderately covered with unicellular hairs and with scattered multicellular gland–headed hairs, sometimes with multicellular eglandular hairs intermixed; new foliage shoots arising from axillary buds associated with the lowest scaly leaves of the present year's shoots (i.e. within the terminal bud), and from some terminal buds. Vegetative bud scales sparsely to densely covered with pale to ferrugineous, multicellular eglandular hairs intermixed with a few inconspicuous unicellular hairs on both surfaces; margin fringed with multicellular eglandular and unicellular hairs; lowermost scales with long aristate apices or rudimentary blades. Leaves deciduous, dark green adaxially, pale abaxially, turning yellow, orange and red in autumn, pseudo–verticillate, with (4 or) 5(–9) leaves clustered at apex of shoot and sometimes 1 or 2 smaller leaves borne along shoot below terminal cluster. Blade membranaceous, obovate, often very broadly so, to nearly orbicular or elliptic, 2.5–11.7 x 0.9–7.2cm; base narrowly to broadly cuneate to attenuate; apex occasionally obtuse but more c0mmonly rounded to emarginate, with a short mucro; midvein and secondary veins slightly to strongly raised and prominent abaxially; adaxial surface sparsely to moderately covered with + curled unicellular hairs and scattered multicellular gland–headed hairs, the midvein moderately to densely covered with curled to straight unicellular hairs and scattered multicellular gland–headed hairs; abaxial surface glabrous to sparsely unicellular–pubescent (especially at base of blade), the lateral surfaces of mid vein + densely fringed with long, straight to crisped, unicellular hairs (especially near base), and the middle portion sparsely to moderately covered with short, curled unicellular hairs, or such hairs lacking, throughout with scattered multicellular short– to long–stalked gland–headed hairs, the secondary veins with only scattered multicellular gland–headed or eglandular hairs with indumentum similar to that of midvein (especially towards base of blade); margin entire to irregularly undulate/crenate with fringe of multicellular gland–headed to eglandular hairs; petiole 2–6.5mm long, very sparsely to densely covered with unicellular hairs and with scattered multicellular gland–headed hairs, sometimes with a few multicellular eglandular hairs, the base of petiole abruptly expanded into a somewhat broadened point of attachment. Flower bud scales with abaxial surface moderately to densely covered with ± ferrugineous elongate multicellular eglandular hairs and sparsely covered with unicellular hairs; margin ciliate with multicellular eglandular (and sometimes also gland–headed) hairs and unicellular hairs. Flowers appearing before or with the leaves; inflorescence an umbellate raceme of 3 to 6 flowers. Pedicels 8–23mm long, moderately to densely covered with multicellular gland–headed hairs, sometimes also very sparsely unicellular–pubescent. Calyx lobes broadly Ungulate, ovate or nearly orbicular, to obovate or ovate, 1.5–7 x 1.5–4.7mm; apex rounded; margin fringed with unicellular hairs and multicellular gland–headed hairs; adaxial surface glabrous to moderately unicellular–pubescent; abaxial surface moderately covered with multicellular gland–headed hairs, often also very sparsely unicellular–pubescent. Corolla very light to deep pink, with red–brown spots on the upper three lobes, fragrant, zygomorphic, broadly rotate to funnelform, the tube much shorter than the limb and gradually expanding into it; upper corolla lobe 1.5–2.8 x 1.6–2.9cm; lateral lobes 1.5–3.5 x 1.2–2.5cm; corolla tube 0.8–1.2am long; outer surface of corolla glabrous; inner surface of corolla sparsely unicellular–pubescent towards base. Stamens 10, declinate, dimorphic, the upper 5, 1.5–2.6cm long, the lower 5, 3–4.5cm long, included to slightly exserted; filament glabrous distally, becoming densely covered with flattened unicellular hairs proximally. Ovary 3.5–4mm long, moderately covered with multicellular gland–headed hairs; style declinate, 2.7–4cm long, glabrous distally, but with scattered multicellular gland–headed hairs on proximal portion. Capsules ovoid, 1–1.9 x0.6~lcm, moderately covered with multicellular gland–headed hairs. Seeds shiny and dark chestnut–brown, angular–ovoid to ellipsoid, 1.6–2.7 x 0.7–lmm; testa tightly appressed to body, tails lacking, the cells elongate. Cotyledons with multicellular gland–headed hairs along margin and wel1–developed reticulate venation.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,1,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Argent, G. (2006). Rhododendrons of subgenus Vireya. Royal Horticultural Society, London.",
wfo-0001047837,"Shrub to 2–6 m. Young growth loriform–setose, the older twigs smooth and sparsely lepidote. Leaves elliptic to obovate–elliptic, tapered to the base, the apex obtuse to rounded, 47–75 X 18–32 mm, drying a distinctive pale greyish green, upper surface elepidote or very sparsely lepidote, lower surface with distant, unequal, golden scales; petioles sparsely lepidote. Inflorescence 2–4–fIowered, pedicels lepidote. Calyx 5–lobed, the lobes broadly triangular, obtuse, c. 3 mm, lepidote outside, not ciliate. Corolla funne1–campanulate, white or white flushed pink with a yellow or golden blotch inside, 50–55 mm, the tube c. 30 mm, rather sparsely pilose over most of the tube outside, the outsides of the lobes lepidote. Stamens 10, filaments densely pubescent towards the base. Ovary densely lepidote, style impressed, lepidote at the extreme base, rarely pubescent there as well. Capsule c. 16 mm, lepidote.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,5,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Judd, W.S. & Kron, W.S. (1995). A revision of Rhododendron sections Sciadorhodion, Rhodora and Viscidula. Edinburgh Journal of Botany. 52:1-54",https://doi.org/10.1017/S0960428600001906
wfo-0001048056,"Shrub or small tree. Twigs rounded, the youngest parts red–brown with dense scales and minutely patently hairy; internodes 1.5–5cm. Leaves 3–7 together in wel1–marked pseudowhorls. Blade 25–35 x 15–30mm, elliptic, broadly elliptic, obovate to sub–circular; apex obtuse to rounded and with a small terminal gland, sometimes a little emarginate; margin strongly recurved; base tapering; upper surface light green, glabrescent, shining, undersurface yellowish when fresh, paler brown when dry, densely scaly. Scales sessile, round; marginal zone narrow, entire or nearly so; centre thick, dark, large and impressed. Mid–vein impressed above, thick and obtusely prominent beneath; lateral veins 4–6 per side, spreading at a wide angle (45–90°), sometimes obscure, anastomosing, slightly to deeply depressed above, distinct and raised beneath, reticulation obscure. Petiole 2–5 x 1.5–2mm, grooved above, brown–scaly except in the groove which is minutely but densely patently hairy. Bracts to 7 x 4mm, ovate to spathulate, obtuse, scaly and hairy distally outside, ciliate on the margins. Bract­eoles to 5mm, linear, slightly hairy. Inflorescence a 4–7–flowered open umbel. Pedicels 15–20mm, densely scaly, without hairs. Calyx short–cupular, scaly, with 5 ovate, obtuse, lobes sometimes ciliate on the margins. Corolla c.18 x 15–20mm, yellow, sometimes paler, white, or yellow at the lobes, orange at the tube, funne1–shaped; tube 9–14 x 3–4 x 8–10mm, densely covered with dark scales, glabrous inside; lobes 6–8 x 5–7mm, broadly obovate to sub–circular, overlapping up to ¼. Stamens unequal, the longest exserted to 8mm; filaments linear, dilated to 0.5mm at the base, filiform upwards, glabrous; anthers c.1.8mm, oblong. Disc glabrous. Ovary c.2.8 x 1.8mm, conical, densely covered with scales, gradually tapering distally; style glabrous, becoming exserted; stigma conica1–globose, slightly 5–lobed. Fruit 10–13 x 3.5mm, cylindrical, shortly apiculate, densely scaly.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,4,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Cullen, J. (1980) Revision of Rhododendron. I. subgenus Rhododendron sections Rhododendron and Pogonanthum. Notes from the Royal Botanic Garden Edinburgh. 39:1-207.",https://doi.org/10.24823/nrbge.1980.3250
wfo-0000405378,"Shrub to 4m. Twigs 6–8mm in diameter, densely scaly; internodes 5–12cm. Leaves 4–6 together in tight pseudo­whorls. Blade 60–110 x 40–75mm, broadly elliptic or elliptic; apex obtuse to rounded; margin very narrowly cartilaginous, flat or minutely revolute; base broadly tapering to rounded occasionally sub–cordate; at first densely scaly above with fragile scales standing up on stalks, slightly less densely scaly below. Scales sub– circular, very variable in size, deeply impressed with large centres and narrow lobed margins. Mid–vein weakly raised above in the proximal ¼–1?3 but deeply grooved here also; broadly raised in the proximal ½–2?3 below; lateral veins 4–7 per side, spreading at c.45°, looping and joining before the margin, reticulation somewhat obscure above, distinct below. Petiole 7–20 x 3–4mm, weakly grooved in the distal part only, densely brown–scaly. Bracts to 50 x 30mm, sub–spathulate, obovate, densely scaly and shortly appressed hairy outside, inside shortly appressed hairy. Bracteoles to 40 x 5mm, linear proximally, spathulate distally, hairy. Inflorescence of 11–16 flowers in an open, flat, umbel; the flowers held horizontally. Pedicels 8–10 x 2–2.5mm, densely scaly and sparsely hairy distally. Corolla 80–125 × 40–55mm, trumpet–shaped, pink, scented; tube 65–75 × 4–5 x 10–14mm, straight, very sparsely scaly outside, densely retrorse–hairy inside; lobes c.25 × 25mm, sub–circular, sometimes slightly retuse, spreading and overlapping to c.½. Stamens exserted to 10mm, clustered in a group in the mouth; filaments densely hairy at the base, becoming less so and glabrous for the distal 1?3; anthers 3.5–4.5 × c.1.5mm. Disc prominent, densely hairy. Ovary 10–13 × 3–4mm, densely covered in appressed hairs which cover scales, tapering gradually distally; style densely hairy and scaly proximally, becoming less hairy distally, the central part entirely scaly, glabrous for the ultimate 15mm; stigma 4–5mm in diameter, disc–shaped. Fruit 55–80 x 7–9mm.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,1,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Argent, G. (2006). Rhododendrons of subgenus Vireya. Royal Horticultural Society, London.",
wfo-0000405383,"Very similar to R. concinnum, differing as follows: leaves much longer than broad, c. 70 x 20 mm, narrowly elliptic or very narrowly elliptic, cuneate at the base, usually greyish or silvery beneath with scales which are trimorphic as to size and colour–(a) small, milky and golden, (b) larger milky, and golden, and (c) larger still and golden; corolla white or pale purple, elepidote, c. 22 mm, tube c. 12 mm",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,1,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Argent, G. (2006). Rhododendrons of subgenus Vireya. Royal Horticultural Society, London.",
wfo-0001048150,"Shrub. Twigs slender, patent, minutely patently hairy and laxly covered with sessile scales; internodes 0.7–6cm. Leaves in 4–10 together in pseudowhorls at the upper nodes. Blade 13–28 x 5–11mm, elliptic–obovate to narrowly elliptic; apex broadly tapering, obtuse and ending in a small protruding gland; margin entire or minutely crenulate with impressed scales, slightly revolute; base tapering, rugulose when dry, shining above, laxly scaly initially, becoming glabrescent above, dull and laxly scaly beneath. Scales sessile, circular; margin entire or nearly so; centre thick, darker and distinctly impressed. Mid–vein impressed above, strongly raised beneath; lateral veins obscure or sometimes faintly visible underneath. Petiole 2–4mm, slender, scaly and minutely hairy. Bracts to 7 x 4mm, ovate, obtuse, densely shortly hairy outside, laxly scaly and with a ciliate margin. Bracteoles to 6mm, filiform, hairy. Inflorescence 2–4– flowered. Pedicels 9–12mm, slender, densely covered with sessile scales, sometimes also minutely hairy. Calyx oblique, unequally obtusely 5–lobed, scaly but not ciliate. Corolla 16–19 x 15–25mm, funne1–shaped; tube 8–9 x c.2.5 x 4–6mm, laxly scaly outside, glabrous inside; lobes 9–10 x 6–7mm, obovate, with scales outside except near the margins. Stamens very slightly or not exserted; filaments linear, glabrous; anthers c.1.5mm, oblong. Disc glabrous. Ovary c.2.5 x 2mm, ovoid–conical, obtuse, 5–grooved longitudinally, densely scaly, gradually tapering distally; style c.16mm, glabrous; stigma 5–lobed. Fruit 8 x 2.5mm.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,4,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Cullen, J. (1980) Revision of Rhododendron. I. subgenus Rhododendron sections Rhododendron and Pogonanthum. Notes from the Royal Botanic Garden Edinburgh. 39:1-207.",https://doi.org/10.24823/nrbge.1980.3250
wfo-0000405384,"Very similar to R. pendulum, differing as follows: leaves usually somewhat bullate above, elliptic or narrowly ovate, acuminate, 40–55 x 22–30 mm, the indumentum often dark brown, the upper surface pale brownish green, corolla campanulate, bright yellow, ovary densely tomentose all over, style glabrous.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,1,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Argent, G. (2006). Rhododendrons of subgenus Vireya. Royal Horticultural Society, London.",
wfo-0001275535,"Shrub or small tree, 1 –5m; young shoots stipitate– to setose–glandular. Leaves ± herbaceous, ovate or obovate to elliptic, 3.5–9 x 1.8–4cm, 1.7–2.5 x as long as broad, apex rounded, apiculate, base rounded, upper surface glabrous, lower surface occasionally with a few persistent hairs near the base when mature, otherwise glabrous, or with a sparse brownish indumentum on lamina; petioles 1 –1.5(–2)cm, sparsely stipitate–glandular to densely glandular–setose, sometimes becoming glandular with age. Inflorescence lax, 3–8–flowered; rhachis 2–3mm; pedicels 15–20mm, stipitate–glandular. Calyx 1–8mm, stipitate–glandular, when wel1–developed with rounded ovate to Ungulate lobes. Corolla funne1–campanulate, white or pale cream to deep pink, with or without purple flecks, 25–40mm. Ovary densely stipitate–glandular; style glabrous or glandular at base, rarely glandular for half its length. Capsule 12–35 x 3.5mm, curved.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,4,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Cullen, J. (1980) Revision of Rhododendron. I. subgenus Rhododendron sections Rhododendron and Pogonanthum. Notes from the Royal Botanic Garden Edinburgh. 39:1-207.",https://doi.org/10.24823/nrbge.1980.3250
wfo-0001220765,"Leaves 4–9 x 2.2–4.2cm, glabrous beneath, only rarely with a glaucous bloom; young shoots with long–stipitate glands to densely setose–glandular; longest calyx lobes 1 –2(–5)mm.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,2,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Chamberlain, D.F. (1982). A revision of Rhododendron. II. Subgenus Hymenanthes. Notes from the Royal Botanic Garden Edinburgh. 39:209-486.",https://doi.org/10.24823/nrbge.1982.3252
wfo-0001229403,"Leaves 5–7.5 x 2.8–4cm, glabrous beneath, with a glaucous bloom; young shoots long–stipitate–glandular to setose–glandular; longest calyx lobes (2–)4–6mm.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,2,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Chamberlain, D.F. (1982). A revision of Rhododendron. II. Subgenus Hymenanthes. Notes from the Royal Botanic Garden Edinburgh. 39:209-486.",https://doi.org/10.24823/nrbge.1982.3252
wfo-0001229401,"Leaves 5–7.5(–12) x 2.5–3.3(–4)cm, with a + persistent though often discontinuous indumentum beneath, not glaucous; young shoots ± setoseglandular; longest calyx lobes (2–)4–8mm.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,2,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Chamberlain, D.F. (1982). A revision of Rhododendron. II. Subgenus Hymenanthes. Notes from the Royal Botanic Garden Edinburgh. 39:209-486.",https://doi.org/10.24823/nrbge.1982.3252
wfo-0001229406,"Deciduous shrub, to 2 m high, young branches puberulous and with glandular hairs. Leaves clustered at the end of short–growing shoots, or spaced along free–growing shoots; blade elliptic or ovate, c.20–60 x 10–26 mm, base rounded or cuneate, apex sub–acute, apiculate, or obtuse, sometimes slightly emarginate and mucronate, margin serrulate and sometimes finely ciliate, mid–rib puberulous above and below, veins on lower surface ciliate; petiole c.5–12 mm long, puberulous and glandular. Inflorescence buds lateral, 1–flowered, borne below the expanded leaves; bud–scales persistent; pedicel c.5–8 mm long, pubescent and glandular. Calyx lobes broadly rounded, c.2mm, ciliate outside and fringed with prominent glandular hairs. Corolla white with pink flush and rose–purple markings, rotate with a short wide tube and spreading lobes, c.20mm across. Stamens 5, unequal; the 2 upper short (c.7mm), erect with filaments densely pilose for most of their length, the 3 lower with longer filaments (c. 12 mm) almost glabrous or shortly pubescent at the base, spreading. Ovary subglobose, c.2mm long, setose and densely glandular; style glabrous. Capsule subglobose, c.4 x 4 mm, densely glandular.",morphology,English,,,Royal Botanic Garden Edinburgh,25/03/2020,Royal Botanic Garden Edinburgh,2,Attribution-NonCommercial-ShareAlike,CC BY-NC-SA,"Chamberlain, D.F. (1982). A revision of Rhododendron. II. Subgenus Hymenanthes. Notes from the Royal Botanic Garden Edinburgh. 39:209-486.",https://doi.org/10.24823/nrbge.1982.3252
