wfo_id,description,citation,language
wfo-0001179548,"Morphology: Pflanzen sehr stattlich, Dicranum-artig, bis 8 cm hoch, aufrecht, robust. Stämmchen gleichmäßig beblättert, auch trocken verbogen abstehend, an der Spitze schopfig und etwas einseitswendig, rhizoidfiIzig. Blätter bis über 1 cm lang (bis max. 1.5 cm), aus breiter Basis in eine lange Spitze ausgezogen, am Rande bis zur Blattmitte herab stark gezähnt. Rippe ? der Blattbreite einnehmend, in der Blattspitze lang dornig gezähnt austretend, im Querschnitt mit ventralen und dorsalen Stereiden, am Rücken lamelliert und gesägt. BlattfIügelzellen groß, gut abgegrenzt, rotbraun. Innnere basale Laminazellen dickwandig, rechteckig, 12-18 x 24-38 pm, zum Rande kürzer und schließlich quadratisch werdend. Obere Laminazellen dickwandig, in deutlichen Reihen, quadratisch, 6-10 x 10-12 µm, die Lamina weit bis in die Blattspitze reichend. Sporophyt nicht bekannt.
Diagnostic: Campylopus hensii gehort hinsichtlich der Blattanatomie in die Verwandtschaft des C. savannarum, unterschei det sich aber durch den größeren dicranoiden habitus, den bis zur Blattmitte herab gesägten Blattrand und besonders durch die rechteckigen Oder subquadratischen, nie schief oder ovalen oberen Laminazellen sowie durch die gesagten dorsalen RippenIamellen. Insbesondere kleine Formen des C. hensii gleichen C. savannarum habituell, sind aber durch den abweichenden Blattrand und die abweichenden oberen Laminazellen unterschieden. Die Ähnlichkeit beider Arten geht soweit, daß Cardot (in sched.) Campylopus hensii als Varietat zu C. horridus (einem Synonym von C. savannarum) gestellt hat. BROTHERUS (1911) hat Campylopus subery throcau Ion sicher in Unkenntnis von C. hensii beschrieben. Er verglich in der Typusbeschrei bung C. subery throcauIon mit C. sciuroides und erythrocaulon (Beides Synonymen von C. savannarum). Dennoch haben später Bryologen beide Arten, sowohl C. hensii als auch C. suberythrocaulon unterschieden, so z.B. Theriot in sched. und P. VARDE (1936). Die von P.VARDE (l.c.) angefuhrten Unterschiede (wie breitere, mehr angedrückte Blätter bei C. hensii) sind entweder unwesentlich oder ('Nervure dentee sur les deux faces' bei C. hensii, '...sur la face dorsale seulement' bei C. subery throcau Ion ) sind unverständI ich.
Habitat: Auf Endboden (auch Sand), uber Felsen und auf morschem Holz. Hohenverbreitung nicht hinreichend bekannt, anscheinend schon von tieferen Lagen bis in die Bergregenwalder.
Distribution: SÜDAFRIKA: Natal. Buccleuch, Sim 8544 als C. ineranqae (BM).","Frahm, J-P. 1985. Afrikanische Campylopus-Arten (Dicranaceae, Musci). Bryoph. Bibl. 31: 1-216. [All rights reserved]",German
wfo-0001179555,"Morphology: Pflanzen bis 4 cm hoch, gelbgrun, schlank, trocken anliegend beblättert, an der Spitze gekräuselt und geschlängelt, am ganzen Stämmchen rot rhizoidfi Izig. Blätter bis 8 mm lang, lanzettlich, lang und fein gespitzt, in der Spitze gesägt. Lamina nur bis zur Blattmitte reichend. Rippe 2/3 der Blattbreite einnehmend, am Blattgrund stark herabIaufend, im Querschnitt mit ventralen Hyalocyten, diese in der Blattbasis die Hälfte der Blattdicke einnehmend, zur Spitze hin kleiner werdend, dorsal mit Gruppen von kleinlumigen Stereiden; am Rücken glatt Oder schwach gekerbt. Blattflügelzellen hyalin, schwach differenziert, nicht aufgeblasen. Basale Laminazellen dünnwandig, locker, rechteckig 14-20 x 30-50 µm, am Rande schmaler. Obere Laminazellen kleinlumig, unregelmäßig, oval oder schief, dick wandig, 6-10 x 14-20 µm. Seta 7-8 mm lang, mittel- bis olivbraun. Kapsel 2 mm lang, kurz zylindrisch, an der Basis weiter und plötzlich in die Seta kontrahiert, zur Spitze verschmälert glatt oder etwas gefurcht. Kapseldeckel 1 mm lang, wie der Annulus dunkelbraun, fast gerade. Kalyptra an der Basis glatt.
Diagnostic: Campylopus hiIdebrandtii ähnelt stark C. paludicola hinsichtlich der extrem langen Blattspitze, der kurzen Lamina, die plötzlich in die Pfrieme kontrahiert ist und 'BlattschuItern' bildet, den Rippenquerschnitt, die hyalinen basalen Laminazellen sowie die in abpräparierten Blättern herabIaufende Rippe Sie unterscheidet sich offenbar nur durch wesentlich kürzere obere Laminazellen (ca. 1.5:1 gegenuber 4:1 bei C. paludicola) und längere basale Laminazellen (ca. 5-6:1 gegenüber 3:1 bei C. paludicola). Als Typus wird von MULLER (1876) Hildebrandt 1839 von der Komoren-insel Johanna angegeben. In den herbarien B und G existieren jedoch noch ebenfalls als 'Campylopus HiIdebrandtii C.Mull. n.sp.' beschriftete Belege von Madagaskar, Hildebrandt 2121. Diese Belege gehören jedoch zu Campylopus cardotii. Dementsprechend sind spater Pflanzen des C. cardotii Oder C. megalotus von Madagaskar als C. hiIdebrandti i bestimmt worden Daß sich das als C. hiIdebrandtii bezeichnete Material von Madagascar von der Typusbeschrei bung C. Mullers unterscheidet, bemerkte schon P. Varde in einer Herbarnotiz (in PC). Zudem beinhalten zwei Isotypen in B jeweils neben Pflanzen, die der Typusbeschreibung entsprechen, auch Pflanzen von C. cardotii. In Südafrika bestand einige Konfusion mit dieser Art. Campylopus nanotenax wurde von SIM (1926) als Synonym zu C. atroluteus gestellt, von MAGILL (1981) aber zu C. inchangae. Dort ergeben sich außerdem probleme mit der Unterscheidung gegenüber C. laxobasis und C. pyriformis. Das habituell ähnliche C. pyriformis ist weniger robust, besitzt keine herabI aufende Rippe, allmählich verschmälerte Blätter, die nicht plötzlich kon trahiert sind und langere obere Laminazellen (2-3-4:1). Campylopus laxobasis besitzt ebenfalls herabIaufende Rippen und Kurze obere Laminazellen wie C. hiIdebrandtii, aber sehr kurze untere Laminazellen, ventrale substereidale Zellen im Rippenquerschnitt sowie einen abweichenden habitus mit zarten Pflanzen und krausen Blättern.
Habitat: Unzureichend bekannt. Auf feuchter Ende, an Grabenrandern, an der Basis von Grashorsten, von tieferen Lagen bis an 3000 m Höhe.","Frahm, J-P. 1985. Afrikanische Campylopus-Arten (Dicranaceae, Musci). Bryoph. Bibl. 31: 1-216. [All rights reserved]",German
wfo-0001179691,"Morphology: Pflanzen bis 1(-2, -3) cm hoch, schlank, schmutzig grün, in lockeren Rasen. Stämmchen unterwärts rhizoidfi Izig, aufrecht abstehend beblättert, oberwarts dichter beblättert mit eng anliegenden glatten Oder gekräuselten Blättern. Blätter bis 3 mm lang, aus breitlanzettI icher Basis allmählich zugespitzl, ganzrandig. Rippe in der Blattspitze kurz austretend, gesägt, 1/3 der Blattbasis einnehmend, im Querschnitt, am Blattgrund mit ventralen Substereiden, die zur Blattspitze kleinlumiger und stereidiform werden, mit dorsalen Stereidengruppen, am Rucken gekerbt. Lamina bis in die Blattspitze reichend, sehr breit. Blattfl ugelzel len hyalin Oder braunlich, zartwandig. Basale Laminazellen kurz rechteckig (1:1.5-1:3.5), dickwandig, 6-12 x 14-40 µm, zum Rande kleiner und quadratisch werdend. Obere Laminazellen subquadratisch bis schief und kurz rechteckig, dickwandig, in regelmäßigen Reihen, 3-6 x 8-14 µm. Sporophyt nicht bekannt.
Diagnostic: Campylopus nanophyllus, C. letestui und C. maclaudii wurden schon von P. VARDE (1927) als 'un groupe naturel des petites especes' genannt. Sie stimmen hinsichtlich der kurzen blätter, der fast bis in die Blattspitze reichenden Lamina, das Zellnetz des Blattes (insbesondere die relativ kurzen dickwandigen basalen Laminazellen) und den Rippenquerschnitt uberein, unterscheiden sich aber durch die Größe, den Habitus und die Zahnung des oberen Blattrandes. Da alle diesen variablen Merkmale keinen hohen taxonomischen Wert haben, sind alle diese Arten hier als C. nanophyllus zusammengefaßt und als modifikatorisch betrachtet. Campylopus tisserantii entspricht dem Typus des C. nanophyllus, ist aber größer und bis 3 cm hoch. Im Herbar (PC) als C. tisserantii var. minor bezeichnete Proben mit nur 5 mm Höhe entsprechen C. letestui. Während C. nanophyllus eine anliegende Beblätterung aufweist, sind die blätter bei C. tisserantii schwach wellig oder schwach kraus und bei C. letestui stark kraus. Diese flieftenden Übergange hinsichtlich Größe und Blattstel Iung sind ein Indiz dafür, daß keine durchgehenden trennenden Merkmale zwischen diesen Arten existieren und alle yerschiedene Ausprägungen eines Formenkreises sind. Will man diese Taxa zur Charakterisierung von modifikatorischen Auspragungen heranziehen, könnte man nach folgendem Bestim-mungsschlüssel verfahren: 1 blätter trocken dem Stamm anliegend...... mod, nanophyllus 1* blätter trocken gekräuselt 2 Blattspitze dornig gesägt, oberer Blattrand gesägt...... mod, maclaudii 2* Blattspitze schwach gesägt, oberer Blattrand glatt...... mod. letestui.
Habitat: Auf übererdetem Gestein, auf Erde und über Pflanzenwurzeln. Höhenverbreitung unzureichend bekannt, höchster Fundort bei 2050 m.
Distribution: SÜDAFRIKA: in sylvis Knysiae, Rehmann 40 als C. longescens (L). Transvaal, Marieskop, Crosby (1973) 7569, 7635 det. Frahm (L).","Frahm, J-P. 1985. Afrikanische Campylopus-Arten (Dicranaceae, Musci). Bryoph. Bibl. 31: 1-216. [All rights reserved]",German
wfo-0001179789,"Morphology: Pflanzen bis 3 cm hoch, unterwärts dunkler gefärbt mit aufrecht abstehenden Blättern, oberwärts heller mit anliegenden Blättern. Stamm rhizoidfiIzig. Blätter 4-5 mm lang, lanzettlich zugespitzt. Rippe in der Blattspitze kurz austretend, nur in der äußersten Spitze mit einigen Zähnen, 2/3 der Blattbreite einnehmend, im Querschnitt mit ventralen Hyalocyten und dorsalen Substereiden, am Rücken einzellig gekerbt. BlattfIügelzellen bräunlich, schwach d ifferenziert. Basale Laminazellen dünnwandig, hyalin, rechteckig, 8-10 x 30-36 µm, zum Rande schmaler und langer werdend, eine kleine Gruppe bildend, aber nicht weit am Blattnande hinaufreichend. Obere Laminazellen klein, trub, oval, zur Blattbasis kürzer, unregelmäßig, dickwandig, 2-4 x 6-8 µm. Sporophyt nicht bekannt.
Diagnostic: Campylopus pseudobicolor war von Dixon in SIM (1926) als Synonym zu C. bicolor gestellt worden. MAGILL (1981) führte dieses Taxon gar nicht mehr auf (wie auch C. bicolor nicht mehr). Wie jedoch schon RENAULD & CARDOT (1895) in der Typusbeschreibung bemerkten, ist diese Art 'bien distinct du C. bicolor'. Campylopus pseudobicolor hat weder eine cucullate Blattspitze (wie bei C. bicolor s.str.) noch eine hyaline Blattspitze (wie bei C. bicolor mod. ericeticola) und außerdem kürzere, ovale, kleinlumige obere Laminazellen sowie im oberen Teil des Blattes eine gekerbte Rippe. Campylopus pseudobicolor ähnelt C. hiIdebrandtii, besitzt aber längere obere Laminazellen und eine gekerbte, nicht glatte Rippenrückseite sowie eine kürzere Blattspitze. Da Campylopus pseudobicolor nur von wenigen Proben bekannt ist, ist es nicht ausgeschlossen, daß diese Art eventuell mit in den Formenkreis des C. hiIdebrandtii einbezogen werden muß.
Habitat: Nicht hinreichend bekannt.","Frahm, J-P. 1985. Afrikanische Campylopus-Arten (Dicranaceae, Musci). Bryoph. Bibl. 31: 1-216. [All rights reserved]",German
wfo-0001179858,"Morphology: Pflanzen kräftig, bis 8 cm hoch, in lockeren Rasen. Stämmchen oberwärts mittelgrün, unterwärts rhizoidenfiIzig, entweder kraus, locker abstehend beblättert oder anliegend, glatt. Blätter 5-7 mm lang, in eine subhyaline gelbliche oder hyaline, gesägte Stachelspitze endend. Rippe die Hälfte der Blattbreite einnehmend, im Querschnitt nahe der Blattbasis mit ventralen Substereiden, zur Spitze hin stereidal, sowie dorsalen Stereidengruppen, am Rucken gekerbt. Blattf Iugelzel len ausgepragt, aufgeblasen, hyalin oder rotbraun. Basale Laminazellen kurz rechteckig, dickwandig, z.TI. getüpfelt, 10-12 x 30-44 µm, zum Rande in 1-2 Reihen quadratisch. Obere Laminazellen kurz oval, rhombisch oder kurz rechteckig, dickwandig, 4-6 x 16-24 µm. Vegetative Vermehrung durch kIeinbIättrige reduzierte Äste in den Achseln der oberen Blätter, sehr selten durch Brutknospen an den Stämmchenspitzen, welche breitere, kürzere Blätter aufweisen. Sporophyten zu mehreren aus einer Pflanze. Seta 6-7 mm lang, bräunlich. Kapsel 1.5 mm lang, bräunlich, gestreift, schwach asymmetrisch und kropfig. Kapseldeckel dunkler, schief geschnäbelt. Kalyptra an der Basis wimperig.
Diagnostic: Entsprechend der breiten ökologischen Amplitude ist der Habitus dieser Art sehr veränderlich und wechselt zwischen locker abstehend, trocken kraus beblätterten Formen feuchter Standorte bis zu eng anliegend beblätterten, drehrunden Formen. Solche drehrunden Formen, die außerdem statt des gelblichen subhyalinen Glashaares ein hyalines Glashaar besitzen, sind aus der Neotropis als ssp. bartlettii (Bartr.) Florsch. beschrieben worden. Diese kommen in Afrika am Südrand des Areals in Angola (cf. Typus des C. montanus), in Zimbabwe und Rhodesien mit normalen Formen vor. Übergangsformen mit ängedruckten Blättern aber gelblichen Glashaaren) lassen vermuten, daß es sich bei der ssp. bartlettii nur um eine Xeromorphose ohne taxonomischen Wert handelt, welche aber bestimmte ökologische StandortsverhäItnisse charakterisieren kann. Anatomisch variiert Campylopus savannarum hinsichtlich der Form der oberen Laminazellen (von subquadratisch in kleinen Wuchsformen zu oval Oder verlängert oval). Auch dies ist offenbar vom Standort abhangig, jedoch kann nicht mit Sicherheit ausgeschlossen werden, daß sich in dieser sehr variablen Art unterscheidbare infraspezifische Taxa verbergen. Campylopus svannarum ist durch eine dornig gesägte Blattspitze sowie die dickwandigen, kurzen inneren sowie quadratischen äußeren basalen Laminazellen charakterisiert und dadurch von allen ähnlichen Arten unterschieden. Campylopus robillardei Entsprechend der breiten ökologischen Amplitude ist der Habitus dieser Art sehr veränderlich und wechselt zwischen locker abstehend, trocken kraus beblätterten Formen feuchter Standorte bis zu eng anliegend beblätterten, drehrunden Formen. Solche drehrunden Formen, die außerdem statt des gelblichen subhyalinen Glashaares ein hyalines Glashaar besitzen, sind aus der Neotropis als ssp. bartlettii (Bartr.) Florsch. beschrieben worden. Diese kommen in Afrika am Südrand des Areals in Angola (cf. Typus des C. montanus), in Zimbabwe und Rhodesien mit normalen Formen vor. Übergangsformen mit ängedruckten Blättern aber gelblichen Glashaaren) lassen vermuten, daß es sich bei der ssp. bartlettii nur um eine Xeromorphose ohne taxonomischen Wert handelt, welche aber bestimmte ökologische StandortsverhäItnisse charakterisieren kann. Anatomisch variiert Campylopus savannarum hinsichtlich der Form der oberen Laminazellen (von subquadratisch in kleinen Wuchsformen zu oval Oder verlängert oval). Auch dies ist offenbar vom Standort abhangig, jedoch kann nicht mit Sicherheit ausgeschlossen werden, daß sich in dieser sehr variablen Art unterscheidbare infraspezifische Taxa verbergen. Campylopus svannarum ist durch eine dornig gesägte Blattspitze sowie die dickwandigen, kurzen inneren sowie quadratischen äußeren basalen Laminazellen charakterisiert und dadurch von allen ähnlichen Arten unterschieden. Campylopus robillardei unterscheidet sich nur durch den Rippenquerschnitt mit ventralen Hyalocyten. Brutknospen sind von SZMAJDA & DE SLOOVER (1981) - sub C. afroconcolor - beschrieben worden. Das Gesamtareal umfaßt identische Standorte in Mittel- und Sudamerika (FRAHM 1982). Interessanterweise haben schon Welwitsch und Duby bei der Beschreibung des C. horridus auf die Ähnlichkeit mit C. sprucei (einem Synonym von C. savannarum) aus dem Amazonastief Iand hingewiesen. Beide Teilareale weisen Pflanzen mit einer entsprechenden Variation auf. Egunyomi (The Bryologist 87:369, 1984) gibt die Art als neu für Nigeria an, hat aber übersehen, daß diese Art aus Nigeria schon als C. aspericuspes und C. pobeguinii von RICHARDS & CLEAR (1967) publiziert war. Campylopus delagoae wurde von SIM (1926) als Synonym zu C. stenopelma gestellt und von MAGILL (1981) wieder als eigene Art geführt. Sie unterscheidet sich von 'normalem' C. savannarum durch breitere, etwas konkave Blätter, weswegen sie MAGILL (l.c.) mit C. ampliretis (C. flaccidus) vergleicht. Auch bei C. flaccidus treten Formen mit sowohl geschwol lener Beblätterung und hohlen, breiten Blättern auf als auch schlanke Pflanzen mit schmaleren blättern, die sich aber anatomisch nicht unterschei den. Daraus kann geschlossen werden, daß es sich bei beiden Arten urn konvergente Spielarten handelt.
Habitat: Mit einer breiten ökologischen Amplitude von feuchten Regenwäldern bis zu trockenen, Savannen-artigen Vegetations-typen, auf Erde, Gestein und Holz.","Frahm, J-P. 1985. Afrikanische Campylopus-Arten (Dicranaceae, Musci). Bryoph. Bibl. 31: 1-216. [All rights reserved]",German
wfo-0001180020,"Morphology: Pflanzen bis 4 cm hoch, in kompakten Rasen oder Polstern, oberwärts hellgrün, am Grunde bräunlich. Stämmchen gleichmäßig beblättert, mit aufrecht abstehenden Blättern, die Perichaetien etwas kopfig, durch zahlreiche Kurztriebe dicker, zum Teil durch durchwachsene Perichaetien unterbrochen schopfig, stark rhizoidfiIzig. blätter 5-6 mm lang, schmal lanzettlich, in eine fein gesägte Spitze kontrahiert. Rippe 1/2-2/3 der Blattbreite, im Querschnitt mit ventralen Hyalocyten und dorsalen Stereidengruppen, am Rücken glatt. BlattfIügelzellen schwach differenziert, hyalin. Basale Laminazellen dünnwandig, rechteckig, 10-12 x 30-50 µm, am Rande verengt. Obere Laminazellen dickwandig, ca. 3-7:1, oval, 4-6 x 28-40 µm. Seten 7-8 mm lang, bräunlich, im Alter schwärzlich. Kapseln 1.5 mm lang, aufrecht, schmal zylindrisch, entleert gestreift und unterhalb der dunkler gefärbten Mündung verengt. Kalyptra und Kapseldeckel nicht bekannt.
Habitat: In subantarktischen Mooren und Heidemooren.
Distribution: TRISTAN DA CUNHA: Milne s.nr. (BM, NY, B, PC); Rogers (1924) s.nr.; MacGillivray s.nr. (Voyage H.M.S. Herald (BM) GOUGH INSEL: Wace 503, 555, 577, 625 (BM); MacKinnon 7a (hb. Townsend).","Frahm, J-P. 1985. Afrikanische Campylopus-Arten (Dicranaceae, Musci). Bryoph. Bibl. 31: 1-216. [All rights reserved]",German
wfo-0001195654,"Morphology: Pflanzen in lockeren Rasen. Stämmchen 1-2(-3) cm hoch, rhizoidfilzig, unterwärts aufrecht abstehend, oberwärts schopfig beblättert, zum Teil mit klein bIättrigen Kurztrieben in den Achseln der oberen Blätter. Blätter 4-5 mm lang, lanzettlich, ausschmaler Basis unter der Blattmitte am breitesten und in eineschmale, etwas röhrige Spitze verschmälert. Rippe 1/3 der Blattbreite einnehmend, in der Blattspitze kurz austretend und dortschwach gesägt, im Querschnitt mit dorsalen und ventralen Stereiden, an der Rückseite im unteren Teil des Blattes kerbig, im oberen Teil lzellig lamellig. Blattflügel aus wenigen aufgeblasenen bräunlichen Oder rötlichen Zellen bestehend. Basale Laminazellen dickwandig, rechteckig, ca. 1:3-1:6, schwach Oderdeutlich getüpfelt, 8-16 x 60-80 µm, zum Rande hin verschmälert. Obere Laminazellen mehr oder weniger quadratisch, dickwandig, in regelmäßigen Reihen, zur Blattbasis am Blattrandeherablaufend, 6-10 x 8-12 µm. Seta 8 mm lang, geschlängelt, hellbraun. Kapsel gekrümmt, etwas kropfig, entleert gefurcht. Kalyptra ciliat.
Diagnostic: Diese Art ähnelt hinsichtlich der Sporophyten, dem Zellnetz deroberen Laminazellen und dem Vorhandensein von kleinblättrigen Brutästen Campylopus flexuosus, besitzt aber im Rippenquerschnitt ventrale Stereiden und getüpfelte innere basale Lamina-zellen. Variabel ist insbesondere die Größe der Pflanzen. Vielfach liegen kleine, kaum 1 cm hohe Pflanzen vor, welche auch eine angedrückte Beblätterung aufweisen sowie fast ganznandige Blattspitzen (cf. Material von C. mahensis Broth, nom. dub.). Die ssp. arctocarpus aus der Neotropis unterscheidet sich durch robusteren Wuchs, deutlicher getüpfelte innere basale Lamina zellen sowie schwächer gekerbte Rückseiten der Rippe, die im oberen Teil nicht leicht lamelliert ist. Außerdem kommen in der Neotropis Pflanzen mit kleinblättrigen Brutästen nur ausnahmsweise, in Afrika hingegen sehr häufig vor. Ein auffälliges Merkmal bei C. arctocarpus ssp. madecassus sind die zugespitzten einzelligen Lamellen im oberen Teil der Rippenrückseite, welche zudem eine stärker verdickte Außenwand aufweisen. Wie auch Campylopus arcuatus kommt diese Art disjunkt auf mittel atIantischen Inseln vor. Diese Disjunktion zwischen Ostafrika und jungvulkanischen Inseln im Atlantik können nur schwer mit natürlichen Ursachen in Verbindung gebracht werden und sind vermutlich das Resultat von anthropogenen Ausbreitungen entlang eines alten Schiffahrtsweges, da die mittelatlantischen Inseln für die Wasser- und Frischfleischversorgung auf dem Schiffahrtswege zwischen Ostafrika und Europa angelaufen wurden.
Habitat: Auf Erdboden und morschem Holz in Bergregenwaldern bis 2200 m.
Distribution: Tanzania; Malawi (Frahm 1982 als C. arctocarpus); Maskarenen, Mauritius: BIZOT (1968), Reunion; Seychellen; Komoren; Madagascar: WRIGHT (1888), BESCHERELLE (1880), RENAULD (1898), RENAULD & CARDOT (1915), THERIOT (1923). DIXON (1942); Tristan d'Acunha (DIXON 1960). Die ssp. arctocarpus kommt in Zentral- und Südamerika vor.","Frahm, J-P. 1985. Afrikanische Campylopus-Arten (Dicranaceae, Musci). Bryoph. Bibl. 31: 1-216. [All rights reserved]",German
wfo-0001195673,"Morphology: Pflanzen bis 1.5 cm hoch, hellgrün, in lockeren Rasen. Stämmchen schlank anliegend beblättert, an der Basis rhizoidfiIzig. Blätter um 5 mm lang, gleichmäßtig in eine gezäahnte, hohle Spitze verschmalert. Rippe 1/3-1/2 der Blattbreite einnehmend im Querschnitt mit relativ kleinlumigen ventralen Hyalocyten (diese nur so groß wie die medianen Deuter) und dorsalen Ster- eiden, am Rücken gekerbt und in der Blattspitze gesägt. Blattflügelzellen hyalin, differenziert. Basale Laminazellen rechteckig, die inneren dickwandig, zum Rande schmaler und dünnwandig werdend, am äußersten Rand einen Saum aus 2-4 Reihen hyaliner Zellen bildend. Obere Laminazellen kurz rechteckig oder schief, dickwandig. Sporophyt nicht bekannt.
Diagnostic: Campylopus praetermissus ist eine verkannte Art. Sie wurde von P. VARDE (1936) und BIZOT & KILBERTUS (1979) als C. leptotrichaceus bezeichnet, jedoch gehört der Typus von C. leptotrichaceus aus Südafrika zu C. pyriformis. Sie kommt jedoch ebenfalls in Südafrika vor, aber unter der Bezeichnung C. silvaticus. Weitere Neufunde aus Kenia, Tanzania und Mauritius lassen vermuten, daß C. praetermissus in Afrika weiter verbreitet ist.
Habitat: Auf Erdboden, Felsen und Baumstumpfen. Vertikale Verbreitung nicht genau bekannt, die wenigen Funde mit Höhenangabe stammen aus 450 und 950 m.","Frahm, J-P. 1985. Afrikanische Campylopus-Arten (Dicranaceae, Musci). Bryoph. Bibl. 31: 1-216. [All rights reserved]",German
wfo-0001198740,"Morphology: Blätter ± aufrecht oder schwach, selten deutlich zuriickgekrummt, schmalbis breitzungenformig, mit abgerundeter oder etwas bogig verschmalerter Blattspitze; selten in der Mitte verschmalerte blätter. Blattrand auf 1/2-4/5 Blattlange umgerollt (gelegentlich nur einseitig), vor allem in der unteren Halfte deutlich, seltener undeutlich von (2-)3-6(-10) Reihen kurzer (selten schwach verlangerter) Zellen gesaumt; diese etwas dickwandiger und schwacher papillos als die normalen griinen Laminazellen (besonders auffallig am umgerollten Blattrand). Ubrige griine Laminazellen relativ klein, (8-)9-14(-6.5) µm, meist ± dickwandig, ± dicht papillos. Blattrippe ziemlich dick erscheinend, mit einem gut ausgebildeten dorsalen Band aus 3-6(-7) Schichten englumiger, selten relativ weitlumiger Stereiden und mit Hydroiden oder Hydroidenhomologen. Rippenriicken klein-warzig (bis gabelig) papillos oder fast glatt. Glashaar meist lang, an der Basis oder ± weit zur Spitze hin rotbraun, sonst hyalin, schwach oder mittel (bis stark) und oft ± stumpf gezahnt, seltener kurz und dann z.T. vollig rotbraun und neben den Zahnen noch mit warzigen Papillen.
Diagnostic: Die Form mit kurzem, vollig rotbraunem, warzig papillösem Glashaar wurde als T. flexomarginata beschrieben. Sie ist jedoch von ihren übrigen Merkmalen her eindeutig eine S. antarctica. Diese Ansicht wird noch dadurch gestiitzt, daß bei anderen Aufsammlungen in derselben Probe sowohl blätter mit normal langem und an der Spitze hyalinem Glashaar als auch solche mit dem soeben beschriebenen Glashaar vorkommen, z.B. bei einem Syntypus von T. androgyna (= T. antarctica). Der gewellte Blattrand bei Tortula flexomarginata ist ein Artefakt, das nur bei älteren blättern zu sehen war. Torula antarctica unterscheidet sich von T. princeps vor allem durch folgende Merkmale: Die Laminazellen sind bei S. antarctica kleiner. Es ist bei ihr ein dr deutlich ausgeprägter Blattsaum vorhanden, was bei S. princeps nie beobachtet werden konnte. Die Blattrippe besitzt bei S. antarctica haufig Hydroidenhomologe anstelle von Hydroiden, bei S. princeps sind wohl immer Hydroiden ausgebildet. Wahrend bei S. princeps ssp. princeps fast ausschließlich [male and female] Gametangienstände gefunden werden, kommen bei T. antarctica häufig [male and female] und [female] Gametangienstände auf derselben Pflanze vor, wobei wie bei T. anderssonii die Archegonienstände an der Spitze des Stämmchens stehen. Die diözische Sippe S. princeps ssp. parnassica soli in diesem Zusammenhang außer Betracht bleiben.
Habitat: Auf kalkreichem Erdboden, auf Kustendiinen, an sandigen Bachufern, auf Kalkfelsen, auf der Borke von lebenden Baumen in Offenwaldern, auf totem Holz.","Kramer, WA. 1988. Beiträge zur systematik und bryogeographie einiger sippen von Tortula Hedw. sect. Rurales De Not. (Pottiaceae, Musci) unter besonderer berücksichtigung der südhemisphäre. J. Hattori bot. Lab. 65: 81-144. [All rights reserved]",German
wfo-0001198741,"Morphology: Stammchen ungefahr 2 cm lang. blätter 2-2.5 mm lang, feucht schwach, deutlich oder stark zuruckgekriimmt, lang-eiformig bis lang-zungenformig, z.T. zur Spitze zu etwas verschmalert, mit abgerundeter Spitze. Blattrand auf 4/5 der Blattlange oder fast bis zur Spitze umgerollt, nicht oder schwach mit kurzen Zellen gesaumt. Grime Lamina-zellen klein, 7.5-11.5 µm, dicht mit hufeisenformigen Papillen besetzt. Blattrippe mit einem dorsalen Band aus 3-4 Schichten englumiger Stereiden (in innerster Schicht die aufieren z.T. weitlumiger) und mit Hydroiden oder Hydroidenhomologen. Rippenriicken gezahnt und schwach warzig (z.T. spitz-warzig) papillos. Glashaar kurz bis mittellang, an der Basis rotbraun, schwach bis mittel gezahnt. Blattachselstandige Brutkorper mehrzellig, perlschnurartig angeordnet, auf mehrzelligen, fadigen, verzweigten Brutkorpertragern (ver- breiterte Rhizoiden); untere Tragerzellen braun, obere chlorophyllhaltig. Bisher nur steril bekannt.
Diagnostic: Belege von dieser Art wurden bisher fur T. ruralis angesehen (Magill 1981). Die hier vorkommenden Brutkorper ahneln denen von Didymodon rigidulus (vgl. Correns 1899). Von der Gattung Tortula waren solche Brutkorper meines Wissens bisher nicht bekannt. Dies rechtfertigt im Verein mit den tibrigen Merkmalen, die in ihrer Kombination ebenfalls auf etwas Eigenstandiges hindeuten, die Aufstellung einer neuen Art Syntrichia austroafricana. Sie ahnelt von der Blattform her stark S. ruralis, ist von dieser jedoch durch den Besitz von Hydroiden bzw. Hydroidenhomolo- gen in der Blattrippe deutlich unterschieden.
Habitat: Auf Erde und Gestein.","Kramer, WA. 1988. Beiträge zur systematik und bryogeographie einiger sippen von Tortula Hedw. sect. Rurales De Not. (Pottiaceae, Musci) unter besonderer berücksichtigung der südhemisphäre. J. Hattori bot. Lab. 65: 81-144. [All rights reserved]",German
