wfo_id,description,type,contributor,source,bibliographicCitation,url,rights
wfo-0000825673,"Plant up to 15(—20) cm high. Leaves peltate; leaf blade in more or less horizontal position, almost symmetrical to distinctly asymmetrical, usually broadly ellipticovate, sometimes ovate to ellitic-ovate or almost circular, usually gradually tapering to or sometimes slightly acuminate at the top, 3.5—12.5(—15.5) x 2.4-7.0(-8.0) cm; margin usually irregularly denticulate, sometimes more coarsely dentate or only slightly sinuate to entire, ciliate or sparsely so; top blunt, rarely acutish; upper surface very variably bullate, from almost smooth or scattered with a few small solitary bullae to densely bullate with small clustered bullae or bullate with few to many large solitary bullae, each bulla usually bearing a single long stiff erect red or whitish hair, rarely lacking any long hairs. Male flower: perianth segments variously broadly or very broadly ovate to very broadly obovate, with a cuneate to cordate base, (5.9—)6.8—19.0 x (6.5-)7.2—17.0 mm, the outside yellow or orange to reddish but sometimes cream-coloured when young; the upper segment entirely yellow or yellow with a red patch and nerves in the basal 1/2 on the inside; the lower segment yellow, sometimes also with a red patch and nerves in the basal 1/2 on the inside; androecium with (15-) 19-33 stamens. Female flower usually distinctly pedicellate, pedicel elongated in fruit up to 8.0(—10.5) mm; perianth segments very broadly ovate to very broadly obovate, with a rounded to cordate base, (6. l-)8.0-20.0 x (7.0-)8.5-20.0 mm; ovary very shallowly to shallowly obtriangular, (2.5-)3.O-7.5(-9.0) x (6.5—)7.O—15.0(—17.5) mm, not hirsute; beak usually very distinct, 0.7-4.3 mm long; wings often curved upwards, sometimes patent, usually very shallowly obtriangular-obovate, sometimes shallowly obtriangular-obovate, (1.0-)1.3- 6.0(-7.9) mm wide. Infructescence: peduncle recurved towards the substrate; fruit pendulous.",Morphology,"Sosef, M.S.M.",2182,"Sosef, M.S.M. 1994, Refuge Begonias. Taxonomy, phylogeny and historical biogeography of Begonia sect. Loasibegonia and sect. Scutobegonia in relation to glacial rain forest refuges in Africa. 1st edn (https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references)",https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references,CC0 1.0 Universal (CC0 1.0)
wfo-0000825673,"Locally common on the forest floor or mossy rocks, rarely on rock faces; on clayey soil, preferably on gentle to steep slopes or road banks; often in the vicinity of streams or waterfalls, always on moist sites; in shaded to deeply shaded sites in primary or secondary rain forest; found associated with *Begonia scutulum* and *B. vittariifolia*; at 250-900 m altitude.",Habitat,"Sosef, M.S.M.",2182,"Sosef, M.S.M. 1994, Refuge Begonias. Taxonomy, phylogeny and historical biogeography of Begonia sect. Loasibegonia and sect. Scutobegonia in relation to glacial rain forest refuges in Africa. 1st edn (https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references)",https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references,CC0 1.0 Universal (CC0 1.0)
wfo-0000825673,CAMEROON: Centre-Sud Prov. GABON: Crystal Mountains.,Distribution,"Sosef, M.S.M.",2182,"Sosef, M.S.M. 1994, Refuge Begonias. Taxonomy, phylogeny and historical biogeography of Begonia sect. Loasibegonia and sect. Scutobegonia in relation to glacial rain forest refuges in Africa. 1st edn (https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references)",https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references,CC0 1.0 Universal (CC0 1.0)
wfo-0000825848,"Notes: 1. The distinctly reticulately nerved leaves of some collections give them a rather aberrant appearance at first glance. Further examination, however, did not yield any other characters to distinguish this material from other genuine *B. vankerckhovenii* specimens. 2. The protologue mentions 2 collections: *Vankerckhoven *12 and 15. The first is chosen here as lectotype as the material is more complete. 3. The label of Breyne 5701 mentions a savanna with herbs and Loudetia demeusei as the habitat of this collection. It is assumed that these data are erroneous.",Diagnostic,"Sosef, M.S.M.",2186,"Sosef, M.S.M. 1994, Refuge Begonias. Taxonomy, phylogeny and historical biogeography of Begonia sect. Loasibegonia and sect. Scutobegonia in relation to glacial rain forest refuges in Africa. 1st edn (https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references)",https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references,CC0 1.0 Universal (CC0 1.0)
wfo-0000825848,"Plant up to 7(-11) cm high, scattered with minute glandular hairs, sparsely so on stipules, pedicel of male flower and outside of perianth segments. Rhizome slender to rather stout, compact and knotted to more elongated and rather smooth, 0.4-2.1 mm wide, the younger parts hirsute or sparsely so; the apical part ascending or directed upwards to form a distinct stem of up to 4 cm high. Stipules narrowly triangular-ovate to broadly so, acute, 0.5-4.8 mm long, medium green to dark pinkish-red; margin entire to dentate, glabrous to ciliate. Leaves peltate or subpeltate; petioles continuing into the midrib with a slight but distict angle, inserted at 1—6(—9) mm from the nearest margin, 0.4—7(—11) cm long, rather firm and fleshy, dark pinkish-red, usually densely velutinous pilose with short, curly, pinkish red hairs, sometimes only sparsely so; leaf blade in more or less horizontal to erecto-patent position, asymmetrical, broadly ovate to broadly elliptic or ovate to elliptic or almost circular, blunt to acute, 0.9-6.1 x 0.6-3.8 cm, herbaceous to fleshy, with (5-)6-8 palmate main nerves; margin remotely serrate or dentate to almost entire, red or concolourous with the blade, sparsely shortly ciliate; base and top rounded; upper surface dark to light green, shiny, smooth, sometimes sparsely hirsute with long, curved, red hairs; lower surface pale green to green, with or without a red margin, dull; nerves: the main and larger secondary nerves not or slightly prominent, concolorous with the blade on the upper surface, on the lower not or slightly prominent, medium green and not or sparsely hirsute with patent hairs, the smaller secondary nerves generally distinct, tertiary nerves indistinct but sometimes creating a reticulate pattern when dry. Inflorescence containing 1—2(—3) male flowers and 1 terminal female flower, positioned at approximately the same level as the leaf blades; peduncle simple, up to 6(-9.5) cm long, fairly firm, pinkish red to reddish bronzegreen, with curly pinkish red, medium-sized to short hairs; bracts 2-3(-4), ovate or elliptic to narrowly ovate or narrowly elliptic, 0.4-3.6 mm long, pale pinkish red to bronze-green, glabrous; margin dentate or rarely entire, ciliate. Male flower: pedicel elongated at anthesis, up to 18 mm long, pale green, glabrous to sparsely hirsute or puberulous; perianth segments broadly ovate to broadly obovate or slightly transversely broadly elliptic, with a rounded base, 4.3-18.0 x 3.9-17.0 mm, not or sparsely hirsute; the upper segment orange-yellow to red or pinkish red on the outside, the inside orange to yellow or yellowish salmon, with or without a red patch and nerves in the basal half; the lower segment orange to yellowish salmon on the outside, the inside yellow to pale yellowish salmon or cream coloured; cmdroecium with 10-16 stamens; column 0.5-0.9 mm long; anthers 1.2-1.9 mm long. Female flower: similar to the male but sessile though the pedicel elongated in fruit up to 2.7 mm; perianth segments broadly ovate to broadly obovate or transversely elliptic, 4.0-12.0 x 3.5-18.0 mm; styles 3 or 4, 2.0-3.8 mm long, fused up to 1/3-1/2; the top split and broad, compact or rather slender U- or V-shaped, the arms 0.1-1.0 mm long and covered with a terminal, stigmatic band which is spirally twisted for 1/2 a turn or not; ovary broadly obovate to broadly obtriangular-obovate, 3.2-10.5 x (2.0-)3.0-8.7 mm, pale green to pale pinkish red, 3-4-locular, 3-4-winged all along; the locular part elliptic to obovate, 1.0-2.6 mm wide, not or sparsely pilose especially along the line of fusion of the locules; beak present and sometimes distinct, up to 1.5 mm long; wings patent to slightly erccto-patent, broadly obtriangular to obovate, 0.6-3.9 mm wide, the margin glabrous to pilose. Infructescence: peduncle recurved towards the substrate or just curved and pushing the fruit in between the leaves; fruit more or less erect, broadly obovate to broadly obtraingularobovate, 4.4-7.4 x (2.3-)3.0-9.0 mm, dry, thin-walled, brown, dull.",Morphology,"Sosef, M.S.M.",2186,"Sosef, M.S.M. 1994, Refuge Begonias. Taxonomy, phylogeny and historical biogeography of Begonia sect. Loasibegonia and sect. Scutobegonia in relation to glacial rain forest refuges in Africa. 1st edn (https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references)",https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references,CC0 1.0 Universal (CC0 1.0)
wfo-0000825848,"Apparently a rare species growing on wet, mossy rock faces in shade of closed high forest; once found in association with *Begonia dewildei*; at 500-900 m altitude.",Habitat,"Sosef, M.S.M.",2186,"Sosef, M.S.M. 1994, Refuge Begonias. Taxonomy, phylogeny and historical biogeography of Begonia sect. Loasibegonia and sect. Scutobegonia in relation to glacial rain forest refuges in Africa. 1st edn (https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references)",https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references,CC0 1.0 Universal (CC0 1.0)
wfo-0000825848,Gabon and western and central DRC.,Distribution,"Sosef, M.S.M.",2186,"Sosef, M.S.M. 1994, Refuge Begonias. Taxonomy, phylogeny and historical biogeography of Begonia sect. Loasibegonia and sect. Scutobegonia in relation to glacial rain forest refuges in Africa. 1st edn (https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references)",https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references,CC0 1.0 Universal (CC0 1.0)
wfo-0000825900,Notes: 1. A hybrid population between this species and *B. susaniae* has been observed (see also chapter 9).,Diagnostic,"Sosef, M.S.M.",2190,"Sosef, M.S.M. 1994, Refuge Begonias. Taxonomy, phylogeny and historical biogeography of Begonia sect. Loasibegonia and sect. Scutobegonia in relation to glacial rain forest refuges in Africa. 1st edn (https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references)",https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references,CC0 1.0 Universal (CC0 1.0)
wfo-0000825900,"Plant up to 20 cm high, scattered with minute glandular hairs, sometimes sparsely so on bracts, pedicel of male flower and outside of perianth segments, this indumentum dense on rhizome and petiole, dense to comparatively sparse on peduncle and ovary. Rhizome: elongated parts alternating with somewhat knotted, compact and leafy parts, 0.8-2.1 mm wide, sparsely set with short stiff hairs; the apical part ascending or with a short erect part. Stipules broadly triangularovate to narrowly elliptic, acute, 0.7-4.6 mm long, brown to pale wine-red, without or only the midrib on the abaxial side with a few long hairs; margin entire to dentate and only then ciliate. Leaves not peltate; petiole continuing into the midrib without a distinct angle, 0.5-4.0 cm long, firm, fleshy, bright green to red or dark brown-red, with or without short stiff hairs and long wavy, hairs; leaf blade in a more or less horizontal position, symmetrical, linear, broadest usually at or sometimes above the middle, attenuate towards the top, 6.6-19.0 x 0.3-1.4 cm, fleshy, pinnately nerved with a prominent midrib; margin incurved, red, serrate to dentate with distant small to distinct teeth, the teeth topped with a hair; base symmetrical, attenuate, top acute; upper surface medium green, shiny, smooth, not hirsute; lower surface pale green, dull; nerves: the midrib distinctly sunken to create a distinct groove and concolorous with the blade on the upper surface, on the lower surface distinctly to slightly prominent, red to medium green, sometimes with a few short stiff hairs, the larger secondary nerves lacking, tertiary nerves indistinct but well visible and creating a reticulate pattern when dry. Inflorescence containing 1-3 male flowers and (0-)l terminal female flower, positioned at about the same level as the base of the leaf blades; peduncle simple, 1 .G-4.0 cm long, fleshy, bright green to wine-red, sometimes sparsely hirsute with short stiff red hairs; bracts (2-)3(-4), ovate to broadly elliptic, 0.9-3.2 mm long, pale green on the upper and reddish on the lower surface; margin dentate or entire with a dentate apex, the teeth topped with a hair. Male flower: pedicel elongated at anthesis up to 20 mm, yellowish green, sometimes sparsely hirsute with short hairs; perianth segments broadly ovate to circular or very broadly ellipticovate, slightly cordate at base, 6.6-13.5 x 5.5-13.5 mm, the outside sparsely hirsute or not with short red hairs; the upper segment orange on the outside, the inside yellow with or without red nerves at base; the lower segment entirely yellow; androecium with 6-16 stamens; column 0.8-0.9 mm long; anthers 0.9-1.4 mm long. Female flower similar to the male but shortly pedicellate, pedicel elongated in fruit and 1.0-5.2 mm long; perianth segments 6.0-11.0 x 6.5-12.0 mm; styles 3, 2.6-6.0 mm long, fused in the lower 1/2, the top split into a U-shape, the arms 0.4-1.3 mm long and bearing a slender, stigmatic band which is spirally twisted for up to 1/2 a turn; ovary more or less spindle-shaped with acuminate extremities, elliptic or narrowly so, 3.9-7.5 x 1.2-2.3 mm, pale or bright green, 3-locular, not winged, sparsely hirsute with short hairs or not; beak present and distinct, 0.5-5.7 mm long. Infructescence: peduncle recurved towards the substrate;/rw/7 pendulous, narrowly elliptic, sometimes elliptic, with acuminate extremities, 4.2-11.0 x 1.6-3.9 mm, dry, with a comparatively thin wall, bright green, dull.",Morphology,"Sosef, M.S.M.",2190,"Sosef, M.S.M. 1994, Refuge Begonias. Taxonomy, phylogeny and historical biogeography of Begonia sect. Loasibegonia and sect. Scutobegonia in relation to glacial rain forest refuges in Africa. 1st edn (https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references)",https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references,CC0 1.0 Universal (CC0 1.0)
wfo-0000825900,On mossy vertical rockfaces in shade of closed to rather open primary forest; along or close to streams; at ± 320-1000 m altitude.,Habitat,"Sosef, M.S.M.",2190,"Sosef, M.S.M. 1994, Refuge Begonias. Taxonomy, phylogeny and historical biogeography of Begonia sect. Loasibegonia and sect. Scutobegonia in relation to glacial rain forest refuges in Africa. 1st edn (https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references)",https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references,CC0 1.0 Universal (CC0 1.0)
wfo-0000825900,GABON: Crystal Mountains and Chaillu Massif.,Distribution,"Sosef, M.S.M.",2190,"Sosef, M.S.M. 1994, Refuge Begonias. Taxonomy, phylogeny and historical biogeography of Begonia sect. Loasibegonia and sect. Scutobegonia in relation to glacial rain forest refuges in Africa. 1st edn (https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references)",https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references,CC0 1.0 Universal (CC0 1.0)
wfo-0000825933,"Plant up to 7 cm high. Leaves subpeltate to peltate; leaf blade drooping, symmetrical to slightly asymmetrical, narrowly to very narrowly elliptic-ovate, rarely with a few large teeth at the apical part, gradually tapering towards the top, 3.9-16.0 x 0.6-2.3 cm; margin variously almost entire to denticulate or finely serrate, sparsely ciliate; upper surface rugose due to the sunken nerves, with or without a few erect white hairs. Male flower: perianth segments elliptic-ovate to broadly ovate or sometimes circular, with a rounded to cuneate base, 5.5-11.5 x 4.3-7.0 mm; the upper segment white with a red patch and nerves at the base; the lower segment white; androecium with 8-13 stamens. Female flower: perianth segments 4.2-9.1 x 5.1-6.8 mm; ovary transversely obtriangular to broadly obovate-obtriangular, 2.9-4.8 x 2.5-5.7 mm, hirsute to very sparsely so with white or red hairs; wings rarely absent, when present obovate to transversely obtriangular, 0-1.6 mm wide. Infructescence: peduncle recurved towards the substrate; fruit pendulous.",Morphology,"Sosef, M.S.M.",2191,"Sosef, M.S.M. 1994, Refuge Begonias. Taxonomy, phylogeny and historical biogeography of Begonia sect. Loasibegonia and sect. Scutobegonia in relation to glacial rain forest refuges in Africa. 1st edn (https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references)",https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references,CC0 1.0 Universal (CC0 1.0)
wfo-0000825933,On vertical rockfaces or large rocks along a stream or in a gully; in deeply or very deeply shaded sites in primary or secondary forest; at 250 m altitude.,Habitat,"Sosef, M.S.M.",2191,"Sosef, M.S.M. 1994, Refuge Begonias. Taxonomy, phylogeny and historical biogeography of Begonia sect. Loasibegonia and sect. Scutobegonia in relation to glacial rain forest refuges in Africa. 1st edn (https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references)",https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references,CC0 1.0 Universal (CC0 1.0)
wfo-0000825933,GABON: north of Ndjole and Chaillu Massif.,Distribution,"Sosef, M.S.M.",2191,"Sosef, M.S.M. 1994, Refuge Begonias. Taxonomy, phylogeny and historical biogeography of Begonia sect. Loasibegonia and sect. Scutobegonia in relation to glacial rain forest refuges in Africa. 1st edn (https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references)",https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references,CC0 1.0 Universal (CC0 1.0)
wfo-1200023957,"Plant (5-)7-25(-32) cm high. Leaves peltate; leaf blade asymmetrical to almost symmetrical, usually elliptic to elliptic-ovate, sometimes broadly so, often slightly acuminate or gradually tapering towards the apex in the apical 1/4 to 1/6, (4.5-)7.0-14.5(-20.5) x (2.9-)3.5-9.5(-13.5) cm; margin almost entire to finely serrate towards the top, usually with a few coarse shallow teeth in the apical half especially in that of the larger right or left half of the blade, almost glabrous to ciliate; top acute; upper surface rarely sparsely hirsute with comparatively short hairs; nerves: the main and larger secondary nerves on the lower surface sparsely hirsute with patent hairs or not, rarely hirsute with appressed hairs. Inflorescence positioned from halfway up the petioles to at about the same level as the leaf blades; bracts very broadly ovate or almost circular to elliptic, (2.3-)3.0-5.9 mm long. Male flower: perianth segments usually broadly or very broadly ovate to circular, rarely ovate, slightly cuneate to slightly cordate at base, (5.9-)7.2-l 3.0 x (4.4—)5.1—13.0 mm; the outside yellow to orange; the upper segment yellow with a red patch and nerves on the inside; the lower segment yellow on the inside; androecium with (13-) 19-28 stamens. Female flower: pedicel elongated in fruit, 0.5-10.0(-22.0) mm long; perianth segments with a rounded to cordate base, (5.9-)7.0-17.0 x (5.1—)7.3-l 7.0 mm; ovary usually very broadly to shallowly obtriangular-obovate, rarely only broadly so, (4.4-)5.3-8.3 x (3.3-)5.2-I5.0 mm, not hirsute; wings broadly obovate to shallowly obtriangular, (0.7-) 1.8-7.9 mm wide. Infructescence: peduncle not recurved towards the substrate; fruit more or less erect.",Morphology,"Sosef, M.S.M.",2194,"Sosef, M.S.M. 1994, Refuge Begonias. Taxonomy, phylogeny and historical biogeography of Begonia sect. Loasibegonia and sect. Scutobegonia in relation to glacial rain forest refuges in Africa. 1st edn (https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references)",https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references,CC0 1.0 Universal (CC0 1.0)
wfo-1200023957,"Terrestrial or on rocks or decaying tree trunks; on slopes and banks along streams and rivers or sometimes on road banks; in shaded to deeply shaded sites in primary forest; in forest with *Cynometra, Julbernardia* and *Staudtia*; at 460-1250 m altitude.",Habitat,"Sosef, M.S.M.",2194,"Sosef, M.S.M. 1994, Refuge Begonias. Taxonomy, phylogeny and historical biogeography of Begonia sect. Loasibegonia and sect. Scutobegonia in relation to glacial rain forest refuges in Africa. 1st edn (https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references)",https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references,CC0 1.0 Universal (CC0 1.0)
wfo-1200023957,DRC: Kivu Prov. and Shaba Prov.,Distribution,"Sosef, M.S.M.",2194,"Sosef, M.S.M. 1994, Refuge Begonias. Taxonomy, phylogeny and historical biogeography of Begonia sect. Loasibegonia and sect. Scutobegonia in relation to glacial rain forest refuges in Africa. 1st edn (https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references)",https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references,CC0 1.0 Universal (CC0 1.0)
wfo-0001389891,Differs mainly from the typical variety by: Main and larger secondary nerves on the lower leaf surface hirsute with patent hairs. Bracts 3.3-7.8 mm long. Male flower: perianth segments up to 22 x 19 mm. Female flower: perianth segments up to 19 x 22 mm,Diagnostic,"Sosef, M.S.M.",2197,"Sosef, M.S.M. 1994, Refuge Begonias. Taxonomy, phylogeny and historical biogeography of Begonia sect. Loasibegonia and sect. Scutobegonia in relation to glacial rain forest refuges in Africa. 1st edn (https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references)",https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references,CC0 1.0 Universal (CC0 1.0)
wfo-0001389891,"In primary montane forest with *Cyathea, Julbernardia* and *Staudtia*; in a ravine; at 1000-2000 m altitude.",Habitat,"Sosef, M.S.M.",2197,"Sosef, M.S.M. 1994, Refuge Begonias. Taxonomy, phylogeny and historical biogeography of Begonia sect. Loasibegonia and sect. Scutobegonia in relation to glacial rain forest refuges in Africa. 1st edn (https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references)",https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references,CC0 1.0 Universal (CC0 1.0)
wfo-0001389891,DRC: Kivu Prov.,Distribution,"Sosef, M.S.M.",2197,"Sosef, M.S.M. 1994, Refuge Begonias. Taxonomy, phylogeny and historical biogeography of Begonia sect. Loasibegonia and sect. Scutobegonia in relation to glacial rain forest refuges in Africa. 1st edn (https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references)",https://www.researchgate.net/publication/40208226_Refuge_Begonias_Taxonomy_phylogeny_and_historical_biogeography_of_Begonia_sect_Loasibegonia_and_sect_Scutobegonia_in_relation_to_glacial_rain_forest_refuges_in_Africa/references,CC0 1.0 Universal (CC0 1.0)
