"taxonID","Identifier","bibliographicCitation"
"wfo-0001241729","307193","Forero, Enrique. 1976. A revision of the American species of Rourea subgenus Rourea (Conaraceae). Mem. New York Bot. Gard. 26 (1): 1-119."
"wfo-0001243132","296353","Gentry, Johnnie L. & Carr, Robert L. 1976. A revision of the genus Hackelia (Boraginaceae) in North America north of Mexico. Mem. New York Bot. Gard. 26: 121-227."
"wfo-0001246276","72609","Rusby, Henry H. 1927. Descriptions of New Genera and Species of Plants Collected on the Mulford Biological Exploration of the Amazon Valley 1921-1922. Mem. New York Bot. Gard. 7: 205-387."
"wfo-0001247234","72609","Rusby, Henry H. 1927. Descriptions of New Genera and Species of Plants Collected on the Mulford Biological Exploration of the Amazon Valley 1921-1922. Mem. New York Bot. Gard. 7: 205-387."
"wfo-0001249740","380818","Maguire, Bassett. 1978. The botany of the Guayana Highland--part XI. Mem. New York Bot. Gard. 32: 1-391."
"wfo-0001251753","477952","Maguire, Bassett, et al. 1953. The Botany of the Guayana Highland. Mem. New York Bot. Gard. 8 (2): 87-160."
"wfo-0001273427","380818","Maguire, Bassett. 1978. The botany of the Guayana Highland--part XI. Mem. New York Bot. Gard. 32: 1-391."
"wfo-0001296026","400189","Maguire, Bassett & Wurdack, John J. 1961. The botany of the Guayana Highland--part IV (2). Mem. New York Bot. Gard. 10: 1-87."
"wfo-0001296207","478483","Lleras, Eduardo. 1972. Review of the Genus Haploclathra (Bonnetiaceae). Mem. New York Bot. Gard. 22 (4): 129-136."
"wfo-0001296208","478483","Lleras, Eduardo. 1972. Review of the Genus Haploclathra (Bonnetiaceae). Mem. New York Bot. Gard. 22 (4): 129-136."
"wfo-0000193822","401662","Isley, Duane. 1973. Leguminosae of the United States: I. Subfamily. Mimosoideae. Mem. New York Bot. Gard. 25 (1): 1-152."
"wfo-0000163620","401663","Isley, Duane. 1975. Leguminosae of the United States: II. Subfamily Caesalpinioideae. Mem. New York Bot. Gard. 25 (2): 1-228."
"wfo-0000164039","266619","Grear, John W. 1978. A revision of the New World species of Rhynchosia (Leguminosae-Faboideae). Mem. New York Bot. Gard. 31 (1): 1-168."
"wfo-0000164726","401662","Isley, Duane. 1973. Leguminosae of the United States: I. Subfamily. Mimosoideae. Mem. New York Bot. Gard. 25 (1): 1-152."
"wfo-0000166389","401663","Isley, Duane. 1975. Leguminosae of the United States: II. Subfamily Caesalpinioideae. Mem. New York Bot. Gard. 25 (2): 1-228."
"wfo-0000168749","477952","Maguire, Bassett, et al. 1953. The Botany of the Guayana Highland. Mem. New York Bot. Gard. 8 (2): 87-160."
"wfo-0000169365","312942","Cowan, Richard S. 1953. A taxonomic revision of the genus Macrolobium (Leguminosae-Caesalpinioideae). Mem. New York Bot. Gard. 8 (1): 257-342."
"wfo-0000169402","312942","Cowan, Richard S. 1953. A taxonomic revision of the genus Macrolobium (Leguminosae-Caesalpinioideae). Mem. New York Bot. Gard. 8 (1): 257-342."
"wfo-0000169857","401662","Isley, Duane. 1973. Leguminosae of the United States: I. Subfamily. Mimosoideae. Mem. New York Bot. Gard. 25 (1): 1-152."
"wfo-0000170234","401662","Isley, Duane. 1973. Leguminosae of the United States: I. Subfamily. Mimosoideae. Mem. New York Bot. Gard. 25 (1): 1-152."
"wfo-0000170522","478228","Maguire, Bassett & Wurdack, John J. 1957. The Botany of the Guiana Highland -- Part II. Mem. New York Bot. Gard. 9 (3): 235-392."
"wfo-0000170677","401663","Isley, Duane. 1975. Leguminosae of the United States: II. Subfamily Caesalpinioideae. Mem. New York Bot. Gard. 25 (2): 1-228."
"wfo-0000173754","401662","Isley, Duane. 1973. Leguminosae of the United States: I. Subfamily. Mimosoideae. Mem. New York Bot. Gard. 25 (1): 1-152."
"wfo-0000173781","401662","Isley, Duane. 1973. Leguminosae of the United States: I. Subfamily. Mimosoideae. Mem. New York Bot. Gard. 25 (1): 1-152."
"wfo-0000174036","401663","Isley, Duane. 1975. Leguminosae of the United States: II. Subfamily Caesalpinioideae. Mem. New York Bot. Gard. 25 (2): 1-228."
"wfo-0000174132","477952","Maguire, Bassett, et al. 1953. The Botany of the Guayana Highland. Mem. New York Bot. Gard. 8 (2): 87-160."
"wfo-0000174255","266619","Grear, John W. 1978. A revision of the New World species of Rhynchosia (Leguminosae-Faboideae). Mem. New York Bot. Gard. 31 (1): 1-168."
"wfo-0000174512","401662","Isley, Duane. 1973. Leguminosae of the United States: I. Subfamily. Mimosoideae. Mem. New York Bot. Gard. 25 (1): 1-152."
"wfo-0000178292","477952","Maguire, Bassett, et al. 1953. The Botany of the Guayana Highland. Mem. New York Bot. Gard. 8 (2): 87-160."
"wfo-0000178477","306600","Arroyo, M. A. 1976. The systematics of the legume genus Harpalyce (Leguminosae: Lotoideae). Mem. New York Bot. Gard. 26 (4): 1-80."
"wfo-0000178769","401663","Isley, Duane. 1975. Leguminosae of the United States: II. Subfamily Caesalpinioideae. Mem. New York Bot. Gard. 25 (2): 1-228."
"wfo-0000178781","329902","Isely, Duane. 1981. Leguminosae of the United States. III. Subfamily Papilionoideae: tribes Sophoreae, Podalyrieae, Loteae. Mem. New York Bot. Gard. 25 (3): 1-264."
"wfo-0000179156","329902","Isely, Duane. 1981. Leguminosae of the United States. III. Subfamily Papilionoideae: tribes Sophoreae, Podalyrieae, Loteae. Mem. New York Bot. Gard. 25 (3): 1-264."
"wfo-0000182088","266619","Grear, John W. 1978. A revision of the New World species of Rhynchosia (Leguminosae-Faboideae). Mem. New York Bot. Gard. 31 (1): 1-168."
"wfo-0000186521","401663","Isley, Duane. 1975. Leguminosae of the United States: II. Subfamily Caesalpinioideae. Mem. New York Bot. Gard. 25 (2): 1-228."
"wfo-0000186694","401663","Isley, Duane. 1975. Leguminosae of the United States: II. Subfamily Caesalpinioideae. Mem. New York Bot. Gard. 25 (2): 1-228."
"wfo-0000186829","401663","Isley, Duane. 1975. Leguminosae of the United States: II. Subfamily Caesalpinioideae. Mem. New York Bot. Gard. 25 (2): 1-228."
"wfo-0000188051","401663","Isley, Duane. 1975. Leguminosae of the United States: II. Subfamily Caesalpinioideae. Mem. New York Bot. Gard. 25 (2): 1-228."
"wfo-0000191942","401662","Isley, Duane. 1973. Leguminosae of the United States: I. Subfamily. Mimosoideae. Mem. New York Bot. Gard. 25 (1): 1-152."
"wfo-0000192127","401662","Isley, Duane. 1973. Leguminosae of the United States: I. Subfamily. Mimosoideae. Mem. New York Bot. Gard. 25 (1): 1-152."
"wfo-0000192916","329902","Isely, Duane. 1981. Leguminosae of the United States. III. Subfamily Papilionoideae: tribes Sophoreae, Podalyrieae, Loteae. Mem. New York Bot. Gard. 25 (3): 1-264."
"wfo-0000194931","329902","Isely, Duane. 1981. Leguminosae of the United States. III. Subfamily Papilionoideae: tribes Sophoreae, Podalyrieae, Loteae. Mem. New York Bot. Gard. 25 (3): 1-264."
"wfo-0000198416","329902","Isely, Duane. 1981. Leguminosae of the United States. III. Subfamily Papilionoideae: tribes Sophoreae, Podalyrieae, Loteae. Mem. New York Bot. Gard. 25 (3): 1-264."
"wfo-0000205536","401662","Isley, Duane. 1973. Leguminosae of the United States: I. Subfamily. Mimosoideae. Mem. New York Bot. Gard. 25 (1): 1-152."
"wfo-0000208640","401662","Isley, Duane. 1973. Leguminosae of the United States: I. Subfamily. Mimosoideae. Mem. New York Bot. Gard. 25 (1): 1-152."
"wfo-0000209495","401662","Isley, Duane. 1973. Leguminosae of the United States: I. Subfamily. Mimosoideae. Mem. New York Bot. Gard. 25 (1): 1-152."
"wfo-0000212067","329902","Isely, Duane. 1981. Leguminosae of the United States. III. Subfamily Papilionoideae: tribes Sophoreae, Podalyrieae, Loteae. Mem. New York Bot. Gard. 25 (3): 1-264."
"wfo-0001195320","477883","Buck, William R. 1987. Bryostephane Steereana: A Collection of Bryological Papers Presented to William Campbell Steere On The Occasion of His 80th Birthday. Mem. New York Bot. Gard. 45: 1-749."
"wfo-0001195320","477883","Buck, William R. 1987. Bryostephane Steereana: A Collection of Bryological Papers Presented to William Campbell Steere On The Occasion of His 80th Birthday. Mem. New York Bot. Gard. 45: 1-749."
"wfo-0000243658","357523","Maguire, Bassett. 1972. The botany of the Guayana Highland--part IX. Mem. New York Bot. Gard. 23: 1-832."
"wfo-0000388752","380330","Maguire, Bassett. 1978. The botany of the Guayana Highland--part X. Mem. New York Bot. Gard. 29: 1-288."
"wfo-0000468756","380330","Maguire, Bassett. 1978. The botany of the Guayana Highland--part X. Mem. New York Bot. Gard. 29: 1-288."
"wfo-0000499634","324647","Smith, Albert C. 1952. Plants collected in Ecuador by W. H. camp. Vaceiniaceae. Mem. New York Bot. Gard. 8 (1): 41-85."
"wfo-0000501258","394287","Krukoff, Boris A. & Barneby, Rupert C. 1969. Supplementary notes on the American species of Strychnos. VIII. Mem. New York Bot. Gard. 20: 1-93, IX. 94-99."
"wfo-0000502733","394287","Krukoff, Boris A. & Barneby, Rupert C. 1969. Supplementary notes on the American species of Strychnos. VIII. Mem. New York Bot. Gard. 20: 1-93, IX. 94-99."
"wfo-0000502847","394287","Krukoff, Boris A. & Barneby, Rupert C. 1969. Supplementary notes on the American species of Strychnos. VIII. Mem. New York Bot. Gard. 20: 1-93, IX. 94-99."
"wfo-0000514510","357523","Maguire, Bassett. 1972. The botany of the Guayana Highland--part IX. Mem. New York Bot. Gard. 23: 1-832."
"wfo-0000533055","187640","Mitchell, D. J. & Mori, S. A. 1987. The cashew and its relatives (Anacardium: Anacardiaceae). Mem. New York Bot. Gard. 42: 1-76."
"wfo-0000533055","187640","Mitchell, D. J. & Mori, S. A. 1987. The cashew and its relatives (Anacardium: Anacardiaceae). Mem. New York Bot. Gard. 42: 1-76."
"wfo-0000559408","380818","Maguire, Bassett. 1978. The botany of the Guayana Highland--part XI. Mem. New York Bot. Gard. 32: 1-391."
"wfo-0000572113","477952","Maguire, Bassett, et al. 1953. The Botany of the Guayana Highland. Mem. New York Bot. Gard. 8 (2): 87-160."
"wfo-0000612066","380818","Maguire, Bassett. 1978. The botany of the Guayana Highland--part XI. Mem. New York Bot. Gard. 32: 1-391."
"wfo-0000638937","477952","Maguire, Bassett, et al. 1953. The Botany of the Guayana Highland. Mem. New York Bot. Gard. 8 (2): 87-160."
"wfo-0000651874","168781","Mori, S. A. 1987. The Lecythidaceae of a lowland Neotropical Forest: La Fumée mountain, French Guiana. Mem. New York Bot. Gard. 44: 1-190."
"wfo-0000850003","400190","Maguire, Bassett & Wurdack, John J. 1964. The botany of the Guayana Highland--Part V. Mem. New York Bot. Gard. 10: 1-278."
"wfo-0000946151","478228","Maguire, Bassett & Wurdack, John J. 1957. The Botany of the Guiana Highland -- Part II. Mem. New York Bot. Gard. 9 (3): 235-392."
"wfo-0001040166","363288","Fulford, Margaret H. 1966. Manual of the leafy Hepaticae of Latin America--Part II. Mem. New York Bot. Gard. 11: 173-276."
"wfo-0001047218","324647","Smith, Albert C. 1952. Plants collected in Ecuador by W. H. camp. Vaceiniaceae. Mem. New York Bot. Gard. 8 (1): 41-85."
"wfo-0001051525","329902","Isely, Duane. 1981. Leguminosae of the United States. III. Subfamily Papilionoideae: tribes Sophoreae, Podalyrieae, Loteae. Mem. New York Bot. Gard. 25 (3): 1-264."
"wfo-0001074000","394287","Krukoff, Boris A. & Barneby, Rupert C. 1969. Supplementary notes on the American species of Strychnos. VIII. Mem. New York Bot. Gard. 20: 1-93, IX. 94-99."
"wfo-0001074063","394287","Krukoff, Boris A. & Barneby, Rupert C. 1969. Supplementary notes on the American species of Strychnos. VIII. Mem. New York Bot. Gard. 20: 1-93, IX. 94-99."
"wfo-0001074167","317747","Krukoff, Boris A. 1965. Supplementary notes on the American species of Strychnos VII. Mem. New York Bot. Gard. 12: 1-94."
"wfo-0001074167","317747","Krukoff, Boris A. 1965. Supplementary notes on the American species of Strychnos VII. Mem. New York Bot. Gard. 12: 1-94."
"wfo-0001079697","477952","Maguire, Bassett, et al. 1953. The Botany of the Guayana Highland. Mem. New York Bot. Gard. 8 (2): 87-160."
"wfo-0001088221","479815","Ackerman, James D. 1995. An orchid flora of Puerto Rico and the Virgin Islands. Mem. New York Bot. Gard. 73: 1-203."
"wfo-0001109114","477406","Proctor, George R. 1989. Ferns of Puerto Rico and the Virgin Islands. Mem. New York Bot. Gard. 53: 1-389."
"wfo-0001109443","477406","Proctor, George R. 1989. Ferns of Puerto Rico and the Virgin Islands. Mem. New York Bot. Gard. 53: 1-389."
"wfo-0001128407","477406","Proctor, George R. 1989. Ferns of Puerto Rico and the Virgin Islands. Mem. New York Bot. Gard. 53: 1-389."
"wfo-0001146668","477501","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part One: Sphagnales to Bryales. Mem. New York Bot. Gard. 69 (1): 1-452."
"wfo-0001149452","477754","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part Two: Orthotrichales to Polytrichales. Mem. New York Bot. Gard. 69 (2)"
"wfo-0001149452","90699","Buck, William R. 1998. Pleurocarpous mosses of the West Indies. Mem. New York Bot. Gard. 82: 1-400."
"wfo-0001149824","477754","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part Two: Orthotrichales to Polytrichales. Mem. New York Bot. Gard. 69 (2)"
"wfo-0001149824","90699","Buck, William R. 1998. Pleurocarpous mosses of the West Indies. Mem. New York Bot. Gard. 82: 1-400."
"wfo-0001151648","477501","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part One: Sphagnales to Bryales. Mem. New York Bot. Gard. 69 (1): 1-452."
"wfo-0001153972","477501","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part One: Sphagnales to Bryales. Mem. New York Bot. Gard. 69 (1): 1-452."
"wfo-0001154843","477501","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part One: Sphagnales to Bryales. Mem. New York Bot. Gard. 69 (1): 1-452."
"wfo-0001155918","477501","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part One: Sphagnales to Bryales. Mem. New York Bot. Gard. 69 (1): 1-452."
"wfo-0001157725","477754","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part Two: Orthotrichales to Polytrichales. Mem. New York Bot. Gard. 69 (2)"
"wfo-0001157791","477754","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part Two: Orthotrichales to Polytrichales. Mem. New York Bot. Gard. 69 (2)"
"wfo-0001158586","477501","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part One: Sphagnales to Bryales. Mem. New York Bot. Gard. 69 (1): 1-452."
"wfo-0001158775","477501","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part One: Sphagnales to Bryales. Mem. New York Bot. Gard. 69 (1): 1-452."
"wfo-0001160569","90699","Buck, William R. 1998. Pleurocarpous mosses of the West Indies. Mem. New York Bot. Gard. 82: 1-400."
"wfo-0001162953","90699","Buck, William R. 1998. Pleurocarpous mosses of the West Indies. Mem. New York Bot. Gard. 82: 1-400."
"wfo-0001165978","477754","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part Two: Orthotrichales to Polytrichales. Mem. New York Bot. Gard. 69 (2)"
"wfo-0001166003","477754","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part Two: Orthotrichales to Polytrichales. Mem. New York Bot. Gard. 69 (2)"
"wfo-0001166222","477501","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part One: Sphagnales to Bryales. Mem. New York Bot. Gard. 69 (1): 1-452."
"wfo-0001166323","477883","Buck, William R. 1987. Bryostephane Steereana: A Collection of Bryological Papers Presented to William Campbell Steere On The Occasion of His 80th Birthday. Mem. New York Bot. Gard. 45: 1-749."
"wfo-0001166706","477501","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part One: Sphagnales to Bryales. Mem. New York Bot. Gard. 69 (1): 1-452."
"wfo-0001169668","477501","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part One: Sphagnales to Bryales. Mem. New York Bot. Gard. 69 (1): 1-452."
"wfo-0001169749","477754","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part Two: Orthotrichales to Polytrichales. Mem. New York Bot. Gard. 69 (2)"
"wfo-0001171491","90699","Buck, William R. 1998. Pleurocarpous mosses of the West Indies. Mem. New York Bot. Gard. 82: 1-400."
"wfo-0001171743","477501","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part One: Sphagnales to Bryales. Mem. New York Bot. Gard. 69 (1): 1-452."
"wfo-0001172338","90699","Buck, William R. 1998. Pleurocarpous mosses of the West Indies. Mem. New York Bot. Gard. 82: 1-400."
"wfo-0001172338","477754","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part Two: Orthotrichales to Polytrichales. Mem. New York Bot. Gard. 69 (2)"
"wfo-0001172389","477754","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part Two: Orthotrichales to Polytrichales. Mem. New York Bot. Gard. 69 (2)"
"wfo-0001172888","477501","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part One: Sphagnales to Bryales. Mem. New York Bot. Gard. 69 (1): 1-452."
"wfo-0001176130","477754","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part Two: Orthotrichales to Polytrichales. Mem. New York Bot. Gard. 69 (2)"
"wfo-0001176835","477501","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part One: Sphagnales to Bryales. Mem. New York Bot. Gard. 69 (1): 1-452."
"wfo-0001177603","477754","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part Two: Orthotrichales to Polytrichales. Mem. New York Bot. Gard. 69 (2)"
"wfo-0001177603","90699","Buck, William R. 1998. Pleurocarpous mosses of the West Indies. Mem. New York Bot. Gard. 82: 1-400."
"wfo-0001179866","477501","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part One: Sphagnales to Bryales. Mem. New York Bot. Gard. 69 (1): 1-452."
"wfo-0001180317","477501","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part One: Sphagnales to Bryales. Mem. New York Bot. Gard. 69 (1): 1-452."
"wfo-0001181061","477754","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part Two: Orthotrichales to Polytrichales. Mem. New York Bot. Gard. 69 (2)"
"wfo-0001181510","90699","Buck, William R. 1998. Pleurocarpous mosses of the West Indies. Mem. New York Bot. Gard. 82: 1-400."
"wfo-0001182442","477754","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part Two: Orthotrichales to Polytrichales. Mem. New York Bot. Gard. 69 (2)"
"wfo-0001185943","477501","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part One: Sphagnales to Bryales. Mem. New York Bot. Gard. 69 (1): 1-452."
"wfo-0001186224","477754","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part Two: Orthotrichales to Polytrichales. Mem. New York Bot. Gard. 69 (2)"
"wfo-0001186346","477754","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part Two: Orthotrichales to Polytrichales. Mem. New York Bot. Gard. 69 (2)"
"wfo-0001186698","477754","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part Two: Orthotrichales to Polytrichales. Mem. New York Bot. Gard. 69 (2)"
"wfo-0001186734","477754","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part Two: Orthotrichales to Polytrichales. Mem. New York Bot. Gard. 69 (2)"
"wfo-0001194645","90699","Buck, William R. 1998. Pleurocarpous mosses of the West Indies. Mem. New York Bot. Gard. 82: 1-400."
"wfo-0001194646","477754","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part Two: Orthotrichales to Polytrichales. Mem. New York Bot. Gard. 69 (2)"
"wfo-0001194781","477501","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part One: Sphagnales to Bryales. Mem. New York Bot. Gard. 69 (1): 1-452."
"wfo-0001194827","477754","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part Two: Orthotrichales to Polytrichales. Mem. New York Bot. Gard. 69 (2)"
"wfo-0001194871","477754","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part Two: Orthotrichales to Polytrichales. Mem. New York Bot. Gard. 69 (2)"
"wfo-0001194871","90699","Buck, William R. 1998. Pleurocarpous mosses of the West Indies. Mem. New York Bot. Gard. 82: 1-400."
"wfo-0001195567","90699","Buck, William R. 1998. Pleurocarpous mosses of the West Indies. Mem. New York Bot. Gard. 82: 1-400."
"wfo-0001196111","363287","Fulford, Margaret H. 1963. Manual of the leafy Hepaticae of Latin America--Part I. Mem. New York Bot. Gard. 11: 1-172."
"wfo-0001196967","477501","Sharp, Aaron J., et al. 1994. The Moss Flora of Mexico. Part One: Sphagnales to Bryales. Mem. New York Bot. Gard. 69 (1): 1-452."
"wfo-0001197509","90699","Buck, William R. 1998. Pleurocarpous mosses of the West Indies. Mem. New York Bot. Gard. 82: 1-400."
"wfo-0001197570","357107","Fulford, Margaret H. 1968. Manual of the leafy Hepaticae of Latin America--Part III. Mem. New York Bot. Gard. 11: 277-392."
"wfo-0001197861","363287","Fulford, Margaret H. 1963. Manual of the leafy Hepaticae of Latin America--Part I. Mem. New York Bot. Gard. 11: 1-172."
"wfo-0001135172","477379","Acevedo-Rodríguez, Pedro. 1993. Systematics of Serjania (Sapindaceae) Part I: A Revision of Serjania Sect. Platycoccus. Mem. New York Bot. Gard. 67: 1-91."
"wfo-0000949463","479815","Ackerman, James D. 1995. An orchid flora of Puerto Rico and the Virgin Islands. Mem. New York Bot. Gard. 73: 1-203."
"wfo-0000465992","263073","Allen, Caroline K. 1966. Contributions to the botany of Guiana. II. Lauraceae. Mem. New York Bot. Gard. 15: 53-95."
"wfo-0000738133","311341","Bogin, Clifford. 1955. Revision of the genus Sagittaria (Alismataceae). Mem. New York Bot. Gard. 9 (2): 179-233."
"wfo-0000738022","311341","Bogin, Clifford. 1955. Revision of the genus Sagittaria (Alismataceae). Mem. New York Bot. Gard. 9 (2): 179-233."
"wfo-0000737998","311341","Bogin, Clifford. 1955. Revision of the genus Sagittaria (Alismataceae). Mem. New York Bot. Gard. 9 (2): 179-233."
"wfo-0000736850","311341","Bogin, Clifford. 1955. Revision of the genus Sagittaria (Alismataceae). Mem. New York Bot. Gard. 9 (2): 179-233."
"wfo-0000736660","311341","Bogin, Clifford. 1955. Revision of the genus Sagittaria (Alismataceae). Mem. New York Bot. Gard. 9 (2): 179-233."
"wfo-0000736504","311341","Bogin, Clifford. 1955. Revision of the genus Sagittaria (Alismataceae). Mem. New York Bot. Gard. 9 (2): 179-233."
"wfo-0000753262","311341","Bogin, Clifford. 1955. Revision of the genus Sagittaria (Alismataceae). Mem. New York Bot. Gard. 9 (2): 179-233."
"wfo-0000753300","311341","Bogin, Clifford. 1955. Revision of the genus Sagittaria (Alismataceae). Mem. New York Bot. Gard. 9 (2): 179-233."
"wfo-4000000047","340376","Carlquist, Sherwin. 1960. Anatomy of Guayana Xyridaceae: Abutboda, Orectanthe and Achtyplola. Mem. New York Bot. Gard. 10: 63-117."
"wfo-0001201219","357107","Fulford, Margaret H. 1968. Manual of the leafy Hepaticae of Latin America--Part III. Mem. New York Bot. Gard. 11: 277-392."
"wfo-4000028428","334163","Grimes, J. E. 1990. A revision of the New World species of Psoraleeae (Leguminosae: Papilionoideae). Mem. New York Bot. Gard. 61: 1-114."
"wfo-0001061387","334163","Grimes, J. E. 1990. A revision of the New World species of Psoraleeae (Leguminosae: Papilionoideae). Mem. New York Bot. Gard. 61: 1-114."
"wfo-0001109296","477406","Proctor, George R. 1989. Ferns of Puerto Rico and the Virgin Islands. Mem. New York Bot. Gard. 53: 1-389."
"wfo-0001113196","477406","Proctor, George R. 1989. Ferns of Puerto Rico and the Virgin Islands. Mem. New York Bot. Gard. 53: 1-389."
"wfo-0001116332","477406","Proctor, George R. 1989. Ferns of Puerto Rico and the Virgin Islands. Mem. New York Bot. Gard. 53: 1-389."
"wfo-0001109288","477406","Proctor, George R. 1989. Ferns of Puerto Rico and the Virgin Islands. Mem. New York Bot. Gard. 53: 1-389."
"wfo-0001107864","477406","Proctor, George R. 1989. Ferns of Puerto Rico and the Virgin Islands. Mem. New York Bot. Gard. 53: 1-389."
"wfo-0001109576","477406","Proctor, George R. 1989. Ferns of Puerto Rico and the Virgin Islands. Mem. New York Bot. Gard. 53: 1-389."
"wfo-0001109242","477406","Proctor, George R. 1989. Ferns of Puerto Rico and the Virgin Islands. Mem. New York Bot. Gard. 53: 1-389."
"wfo-0001109242","477406","Proctor, George R. 1989. Ferns of Puerto Rico and the Virgin Islands. Mem. New York Bot. Gard. 53: 1-389."
"wfo-0001109501","477406","Proctor, George R. 1989. Ferns of Puerto Rico and the Virgin Islands. Mem. New York Bot. Gard. 53: 1-389."
"wfo-0001109419","477406","Proctor, George R. 1989. Ferns of Puerto Rico and the Virgin Islands. Mem. New York Bot. Gard. 53: 1-389."
"wfo-0001108984","477406","Proctor, George R. 1989. Ferns of Puerto Rico and the Virgin Islands. Mem. New York Bot. Gard. 53: 1-389."
"wfo-0001109470","477406","Proctor, George R. 1989. Ferns of Puerto Rico and the Virgin Islands. Mem. New York Bot. Gard. 53: 1-389."
"wfo-0001109667","477406","Proctor, George R. 1989. Ferns of Puerto Rico and the Virgin Islands. Mem. New York Bot. Gard. 53: 1-389."
"wfo-0001111531","477406","Proctor, George R. 1989. Ferns of Puerto Rico and the Virgin Islands. Mem. New York Bot. Gard. 53: 1-389."
"wfo-0001108974","477406","Proctor, George R. 1989. Ferns of Puerto Rico and the Virgin Islands. Mem. New York Bot. Gard. 53: 1-389."
"wfo-0001109619","477406","Proctor, George R. 1989. Ferns of Puerto Rico and the Virgin Islands. Mem. New York Bot. Gard. 53: 1-389."
"wfo-0001115366","123942","Mickel, John T. & Smith, Alan R. 2004. The pteridophytes of Mexico. Mem. New York Bot. Gard. 88: 1-1054."
"wfo-0001258631","175511","Mori, S. A. & Mitchell, John D. 1990. Tapirira bethanniana (Anacardiaceae) and Eschweilera piresii subsp. viridipetala (Lecythidaceae), two new taxa from central French Guiana. Mem. New York Bot. Gard. 64: 229-234."
"wfo-0001258631","175511","Mori, S. A. & Mitchell, John D. 1990. Tapirira bethanniana (Anacardiaceae) and Eschweilera piresii subsp. viridipetala (Lecythidaceae), two new taxa from central French Guiana. Mem. New York Bot. Gard. 64: 229-234."
"wfo-0001109355","123942","Mickel, John T. & Smith, Alan R. 2004. The pteridophytes of Mexico. Mem. New York Bot. Gard. 88: 1-1054."
"wfo-0001112908","123942","Mickel, John T. & Smith, Alan R. 2004. The pteridophytes of Mexico. Mem. New York Bot. Gard. 88: 1-1054."
"wfo-0001114175","123942","Mickel, John T. & Smith, Alan R. 2004. The pteridophytes of Mexico. Mem. New York Bot. Gard. 88: 1-1054."
"wfo-0001112918","123942","Mickel, John T. & Smith, Alan R. 2004. The pteridophytes of Mexico. Mem. New York Bot. Gard. 88: 1-1054."
"wfo-0001274336","123942","Mickel, John T. & Smith, Alan R. 2004. The pteridophytes of Mexico. Mem. New York Bot. Gard. 88: 1-1054."
"wfo-0001109077","123942","Mickel, John T. & Smith, Alan R. 2004. The pteridophytes of Mexico. Mem. New York Bot. Gard. 88: 1-1054."
"wfo-0001113221","123942","Mickel, John T. & Smith, Alan R. 2004. The pteridophytes of Mexico. Mem. New York Bot. Gard. 88: 1-1054."
"wfo-0001109419","123942","Mickel, John T. & Smith, Alan R. 2004. The pteridophytes of Mexico. Mem. New York Bot. Gard. 88: 1-1054."
"wfo-0001109317","123942","Mickel, John T. & Smith, Alan R. 2004. The pteridophytes of Mexico. Mem. New York Bot. Gard. 88: 1-1054."
